Wavelength	Xsec_4
194.37333	5.9458646644884285e-18
194.37425	5.54047351708041e-18
194.37607	4.518864894818856e-18
194.47814	5.311277959752575e-18
194.47905	5.2639488119327346e-18
194.47996	5.46220051120311e-18
194.58579	4.9138921141331975e-18
194.62871	4.515387654631023e-18
194.62962	4.5636735369164814e-18
194.63053	4.786819162886647e-18
194.70545	7.213615186528827e-18
194.70636	9.29059163988643e-18
194.71642	4.855703088482155e-18
195.05154	9.032762380715101e-18
195.05246	9.222527256803704e-18
195.05337	8.401215609088568e-18
195.05429	7.383034063876693e-18
195.05521	6.7480897078884066e-18
195.05613	6.621934173785946e-18
195.08456	5.839042439300607e-18
195.09741	4.7977987285341e-18
195.09833	5.196405035675633e-18
195.09925	5.412641437381067e-18
195.10016	5.373315974408066e-18
195.10108	5.1194273704858654e-18
195.102	4.746151020111462e-18
195.10292	4.250562740287465e-18
195.10383	3.733921668311882e-18
195.10475	3.3478544434698473e-18
195.18463	4.1391551627869474e-18
195.19749	4.262077649299572e-18
195.21586	4.2049966351748395e-18
195.23607	5.624249503166423e-18
195.30686	5.550363365180212e-18
195.30778	5.4401648378959086e-18
195.3087	5.001948964233899e-18
195.30962	4.375199531680178e-18
195.31054	3.7446640905157835e-18
195.52874	6.717531933116892e-18
195.61818	6.128841084136165e-18
195.61911	6.795361879458013e-18
195.62003	6.805221320935646e-18
195.62095	6.212075936991566e-18
195.62187	5.497151401066124e-18
195.6228	5.014641595011036e-18
195.62372	4.8167751776379716e-18
195.62464	4.683483638903074e-18
195.70956	2.6522123979831504e-18
195.71048	2.589571570302003e-18
195.71141	2.7737238198534564e-18
195.71233	3.1984566748965124e-18
195.71325	3.738324384532625e-18
195.71418	4.0323942446798384e-18
195.75204	3.940378958395714e-18
195.75297	4.258460883153825e-18
195.75389	4.1879972940565825e-18
195.75482	3.704645166624145e-18
195.75574	3.06145090145361e-18
195.80009	3.1937910533035233e-18
195.80102	3.3847460925077486e-18
195.84262	1.8390372281372184e-18
195.84354	2.5164354964409484e-18
195.84447	3.275517785599635e-18
195.84539	3.792738635542481e-18
195.84632	3.780390827891439e-18
195.9305	6.2745296249758045e-18
195.93143	6.635262585485567e-18
195.93235	7.412455476875104e-18
195.94161	4.8199490736501465e-18
195.94253	4.86456551492339e-18
195.95087	4.344492718560941e-18
195.95179	4.277833836965962e-18
195.95272	4.565355204433855e-18
195.9592	7.41513861367574e-18
195.96568	5.617006862779592e-18
195.98234	5.6029055512110605e-18
195.98327	6.245868263010159e-18
195.9842	6.961667012966411e-18
196.0055	7.034909710034138e-18
196.00642	8.399180428245376e-18
196.0824	1.0114853795408109e-17
196.10558	7.033308349794897e-18
196.10651	6.529693587773613e-18
196.11485	8.427611361917106e-18
196.14453	6.7831286381968454e-18
196.14545	6.2668736850486014e-18
196.14638	6.3317065239287e-18
196.14731	6.746968758684648e-18
196.14824	7.13407125053917e-18
196.14916	7.317392591067858e-18
196.22711	6.374611336547115e-18
196.22804	6.454021836103405e-18
196.24104	6.6119028324122395e-18
196.24196	6.345225384559173e-18
196.24289	6.186838482116845e-18
196.24382	6.129441884046758e-18
196.24475	6.339971068247694e-18
196.26239	7.085324182190433e-18
196.26332	6.580854817740381e-18
196.26518	6.676806321138241e-18
196.26611	7.303775975995844e-18
196.26704	8.06720452372533e-18
196.26796	8.577719179136394e-18
196.26889	8.606469604172823e-18
196.26982	8.059322749565936e-18
196.27632	6.2931467464237345e-18
196.30698	7.04593343418814e-18
196.30791	6.679558524017284e-18
196.33206	7.77522974531527e-18
196.33299	7.019012378659169e-18
196.33392	6.597190056596407e-18
196.34229	6.758907765530619e-18
196.34322	6.132223608102945e-18
196.34415	6.162521293194042e-18
196.34508	6.663045158060141e-18
196.37761	6.089769446858208e-18
196.37854	5.981511668496558e-18
196.44178	5.9451727672726946e-18
196.44271	6.252677551071002e-18
196.44364	6.388957681088831e-18
196.44457	6.584476108889913e-18
196.4455	7.02121838596747e-18
196.51717	4.414340123509746e-18
196.5181	3.664298336870789e-18
196.51903	3.3869163564761642e-18
196.51996	3.476342253539507e-18
196.52089	3.728718108849637e-18
196.52182	4.015718162833853e-18
196.52275	4.144332942612482e-18
196.52369	4.172453326349288e-18
196.52462	4.281858877928796e-18
196.52555	4.637616529134558e-18
196.52648	5.130401346192208e-18
196.52741	5.546261378257443e-18
196.52834	5.810369474017343e-18
196.53579	5.0999528569982946e-18
196.53672	4.1896990516924626e-18
196.53765	3.551602709272191e-18
196.5451	5.739966314539349e-18
196.5805	4.599876855527071e-18
196.58609	5.349138473032082e-18
196.62803	4.949268441440817e-18
196.62896	5.460224965775742e-18
196.62989	5.7798618350123336e-18
196.63175	5.5582747026647915e-18
196.63269	5.11643132405679e-18
196.64014	6.452828205715622e-18
196.64108	6.668783677455146e-18
196.64201	6.3844569995803364e-18
196.66625	3.714320669796505e-18
196.66718	3.801392928450111e-18
196.66811	4.0170298896514975e-18
196.66905	4.178401384547244e-18
196.66998	4.106910168766444e-18
196.67091	3.8109476718141865e-18
196.67278	3.304632720846548e-18
196.67371	3.372574118344968e-18
196.67464	3.698403559060518e-18
196.67557	4.237442987408191e-18
196.67651	4.895552796461837e-18
196.67744	5.410468335067052e-18
196.67837	5.551737028388804e-18
196.6793	5.19900859611005e-18
196.68024	4.472758879450991e-18
196.68117	3.7930691546181726e-18
196.6821	3.422844909505366e-18
196.68303	3.4453410278867878e-18
196.68397	3.656838867385898e-18
196.74181	4.862151865099288e-18
196.74274	4.819490920699695e-18
196.74367	4.8071859364999666e-18
196.74461	4.912231166297142e-18
196.74554	5.175197398921895e-18
196.74647	5.615930320722969e-18
196.74741	6.228035582184757e-18
196.74834	6.793821522523574e-18
196.74927	6.945785837879175e-18
196.75114	5.523742332850877e-18
196.75207	4.741977492375602e-18
196.75301	4.300212361452501e-18
196.75394	4.082081503607839e-18
196.75487	4.007979526204917e-18
196.75581	3.93670265229972e-18
196.75674	3.858152066949614e-18
196.75767	3.846053575511218e-18
196.75861	3.899710273736751e-18
196.75954	4.0278881137405835e-18
196.76047	4.286706430056891e-18
196.76141	4.673282005700602e-18
196.76234	5.073662151787478e-18
196.76327	5.28975847758713e-18
196.76421	5.223146056047446e-18
196.76794	3.603021971476773e-18
196.76887	3.466878898641444e-18
196.77634	4.372615626815807e-18
196.77727	4.977653976830481e-18
196.77821	5.137159826642594e-18
196.77914	4.87331592153436e-18
196.78007	4.524693883948948e-18
196.78101	4.271699562485922e-18
196.78194	4.211746392482081e-18
196.78288	4.288040231067287e-18
196.78381	4.366203403450383e-18
196.78474	4.402268599757521e-18
196.78568	4.2582228112109866e-18
196.78661	4.018019734702975e-18
196.78754	3.704534530944666e-18
196.78848	3.4569670897080593e-18
196.78941	3.37846854168501e-18
196.79034	3.445641449007014e-18
196.79128	3.612179159634694e-18
196.79221	3.870753335456826e-18
196.79315	4.191498532171649e-18
196.79408	4.4824597722424885e-18
196.79501	4.6712143972061425e-18
196.79595	4.729886331529095e-18
196.79688	4.7407446387859896e-18
196.79781	4.6852483351292716e-18
196.79875	4.5472294431422966e-18
196.79968	4.26639967341376e-18
196.80061	3.8714079268408486e-18
196.80155	3.499676515980963e-18
196.81836	6.130489862321658e-18
196.81929	4.9176576987026994e-18
196.82023	4.11186517147938e-18
196.88375	2.9109851680765477e-18
196.88469	2.9814769158798385e-18
196.88562	3.1533443182357757e-18
196.88656	3.448737131982808e-18
196.92301	2.694809292843249e-18
196.92395	2.847191750460799e-18
196.92488	2.7765357366909887e-18
196.93516	3.1364791620894412e-18
196.9361	3.616686476965187e-18
196.93703	4.193348196265007e-18
196.93797	4.639329151663577e-18
196.9389	4.860201900970402e-18
196.93984	4.8475127087894196e-18
196.94078	4.725767990981115e-18
196.94171	4.715081372226917e-18
196.94265	4.933526778924922e-18
196.94358	5.421174243031108e-18
196.94452	6.053757789920078e-18
196.94545	6.509288672334708e-18
196.94639	6.546304467855169e-18
196.94732	6.0730594131671075e-18
196.94826	5.199846461428822e-18
196.94919	4.0973659963585155e-18
196.95013	3.075459492156144e-18
196.95574	3.768878322819051e-18
196.95667	4.3042472802558135e-18
196.95761	4.7413382240653686e-18
196.95854	5.015315428224822e-18
196.95948	5.118256433246886e-18
196.96041	5.1501412930243724e-18
196.96135	5.136398267215171e-18
196.96228	5.004767220495147e-18
196.96322	4.6453663877622025e-18
196.96415	3.982854127468917e-18
196.97631	4.0624501087664e-18
196.97725	4.415794602274746e-18
196.99128	4.8191829100203245e-18
196.99222	4.4377968162622846e-18
196.99315	3.933669396035155e-18
196.99409	3.519845447572685e-18
196.99502	3.3447177053793854e-18
196.99596	3.439797046610316e-18
196.99689	3.6680973581458204e-18
196.99783	3.8607493719352216e-18
196.99877	3.898222343188991e-18
196.9997	3.649109564515585e-18
197.00251	2.5990449231675438e-18
197.03152	5.062118272251975e-18
197.03245	4.951820651446302e-18
197.06896	4.566723357754545e-18
197.07084	4.606978006834632e-18
197.07177	4.232012764306715e-18
197.07271	3.7651654942446616e-18
197.12235	3.497921717229284e-18
197.12328	3.0954689062632855e-18
197.12422	2.866697092229243e-18
197.12516	2.8276681876059235e-18
197.12609	2.9884597075720618e-18
197.12703	3.2104874608682215e-18
197.12797	3.3257356858119672e-18
197.1289	3.3942348116952302e-18
197.12984	3.4313050747136267e-18
197.13078	3.457181455534872e-18
197.13171	3.3840236748822747e-18
197.13265	3.1258979176262906e-18
197.14858	3.263309785149929e-18
197.14952	3.728025052764334e-18
197.15045	4.06227358826169e-18
197.15139	4.086664274988487e-18
197.15233	3.811026043910337e-18
197.15326	3.3498618024319162e-18
197.18607	2.2328822605334552e-18
197.19919	3.091595250032823e-18
197.20013	3.05709573489507e-18
197.202	2.907246864589866e-18
197.20294	2.8110104638446437e-18
197.20388	2.63457336747549e-18
197.22732	2.3616247722109004e-18
197.22826	2.3950529006390827e-18
197.2292	2.248809438979439e-18
197.23295	2.132666793553579e-18
197.23389	2.5415128447940626e-18
197.23482	2.9080520653932325e-18
197.23576	3.062242077257985e-18
197.2367	2.882079542240999e-18
197.23764	2.506418089070275e-18
197.23858	2.115961031585345e-18
197.24233	2.0890703059126427e-18
197.24327	2.253527672560017e-18
197.2442	2.345212404662632e-18
197.24514	2.3590137412236217e-18
197.24608	2.3258747501555524e-18
197.25734	2.2009542932670366e-18
197.25827	2.4726238086530496e-18
197.25921	2.708215437773377e-18
197.26015	2.9053778529818924e-18
197.26109	3.0702067465077777e-18
197.26203	3.1943222580383863e-18
197.26296	3.2717794683542703e-18
197.2639	3.232889518428387e-18
197.3587	6.553079814880835e-18
197.35964	7.628886399367149e-18
197.36058	9.198742638037986e-18
197.38312	7.027705540843473e-18
197.38406	7.788763684301598e-18
197.38875	6.818121256452745e-18
197.38969	6.098938288444681e-18
197.43385	6.8764304506453e-18
197.43479	7.694926448740794e-18
197.43573	8.063710813591817e-18
197.45453	5.5530569773786e-18
197.45547	5.901388441233586e-18
197.50248	8.41583620380089e-18
197.51188	5.632993475166397e-18
197.51282	5.615707347574646e-18
197.51376	5.8219497797506185e-18
197.5147	6.0430225491699374e-18
197.51564	6.076736392241533e-18
197.51658	5.924402422579989e-18
197.53352	7.930436369491774e-18
197.53446	8.832865139102876e-18
197.5354	8.602750638265167e-18
197.53634	7.638800851060686e-18
197.54575	8.836282038886346e-18
197.55045	1.0380328361846023e-17
197.5815	7.872825384107696e-18
197.58244	7.212249357365427e-18
197.58339	7.05785239807172e-18
197.58433	7.569053987418569e-18
197.66813	7.794406782701417e-18
197.66907	8.023772397029508e-18
197.89541	5.497159050059161e-18
197.89635	5.215908007119433e-18
197.8973	5.244082125290234e-18
197.89824	5.5019320347287645e-18
197.89918	5.8864450270378594e-18
197.92279	6.986487377933783e-18
197.92374	7.457119945758583e-18
197.92468	8.364816552772398e-18
197.9379	8.402041489813266e-18
197.93885	9.494620638786171e-18
197.94357	6.907938116388076e-18
197.94452	6.420023258789575e-18
197.94546	6.5191964100422075e-18
197.94924	8.734546025008784e-18
197.95018	8.33280082992165e-18
197.95113	7.741410120905314e-18
197.95207	7.227514489595255e-18
197.95302	6.909848196396105e-18
197.95396	6.8829779128360656e-18
197.95491	7.138045513272095e-18
197.9653	5.801138406765219e-18
197.96624	5.1813228892278265e-18
197.96719	5.076893261576466e-18
197.96813	5.2897480267251655e-18
197.96908	5.546937426299533e-18
197.97002	5.719211268175601e-18
197.97097	5.7836932592993305e-18
197.97191	5.938905304435331e-18
197.97286	6.276463384000996e-18
197.9738	6.89130758190817e-18
197.97475	7.681314604717214e-18
197.97569	8.438756664612738e-18
197.97664	8.995140263235376e-18
197.9842	7.821111636019114e-18
197.98514	7.721829726651189e-18
197.98609	7.966565435753517e-18
197.99459	6.564342458857146e-18
197.99554	6.268118089499008e-18
197.99648	6.16352209588785e-18
197.99743	6.234550778820697e-18
197.99837	6.327272560101197e-18
197.99932	6.385371821827475e-18
198.00026	6.387973868998559e-18
198.00121	6.417403684507536e-18
198.00215	6.533558650782898e-18
198.00972	6.980498505784363e-18
198.01539	7.325437165507896e-18
198.01633	6.6067234631541604e-18
198.01728	5.406597891600952e-18
198.03902	4.633404579695196e-18
198.03997	4.9534907497074475e-18
198.04091	5.2467107085506216e-18
198.04186	5.470387431050012e-18
198.0428	5.531197092350805e-18
198.05226	5.361724533160147e-18
198.05321	5.925630677752479e-18
198.05415	6.371739506435305e-18
198.0551	6.576968022093299e-18
198.05604	6.564263164800446e-18
198.05699	6.553311075452215e-18
198.05793	6.759234795001977e-18
198.05888	7.12847486640168e-18
198.05983	6.986518493704537e-18
198.06077	6.3672797376224946e-18
198.07874	5.695569467935024e-18
198.07969	5.353196945459639e-18
198.08063	5.002362170442875e-18
198.08158	4.6594544148944565e-18
198.08253	4.5448807577816885e-18
198.08347	4.792032668734982e-18
198.08442	5.398201615335335e-18
198.08536	6.318104503285093e-18
198.08631	7.44172591032503e-18
198.12889	4.742440118210843e-18
198.12983	4.6202710965623005e-18
198.13078	4.554398395562751e-18
198.13173	4.6162418519435805e-18
198.13267	4.845790549918269e-18
198.13362	5.268994473700933e-18
198.13457	5.77044494096562e-18
198.13551	6.076902951518129e-18
198.13646	6.092193713405947e-18
198.13741	5.8978843937826454e-18
198.13835	5.5208949194967606e-18
198.1393	5.306430886782831e-18
198.14025	5.473149162859829e-18
198.14119	6.01131666141244e-18
198.14214	6.589005668869875e-18
198.14308	6.729645989682509e-18
198.14403	6.263704174419503e-18
198.14498	5.539124501060526e-18
198.14592	5.0206765773814305e-18
198.14687	4.9914611235338295e-18
198.17148	5.275975214034544e-18
198.17243	4.998878319255787e-18
198.17338	4.9325098558246635e-18
198.17432	5.1310571385794084e-18
198.17527	5.4828483851318636e-18
198.17622	5.7506037549099336e-18
198.17717	5.7372772993863914e-18
198.17811	5.434119943567973e-18
198.17906	4.964625774216482e-18
198.18947	5.013022253868062e-18
198.19042	5.123675271523883e-18
198.19137	4.996745809583731e-18
198.19232	4.6982361965832735e-18
198.19326	4.4333289098033634e-18
198.19421	4.41531965320579e-18
198.19516	4.749977106023926e-18
198.1961	5.468623874421076e-18
198.19705	6.3350866860609295e-18
198.198	6.973969152111269e-18
198.19895	6.975921897864394e-18
198.19989	6.388140261086848e-18
198.20084	5.747190030751512e-18
198.21505	4.9654450074914355e-18
198.21599	4.811818540845869e-18
198.21694	4.9638687372307876e-18
198.21789	5.220733534264934e-18
198.21884	5.189805608822809e-18
198.21978	4.737964853624075e-18
198.22073	4.27061179558236e-18
198.22168	3.9497953730407015e-18
198.22262	3.768706757948134e-18
198.22357	3.645933594096459e-18
198.22452	3.484270124477709e-18
198.22547	3.1849019194054664e-18
198.22641	2.8113137549523205e-18
198.27284	5.04151971691795e-18
198.27379	5.070368081960175e-18
198.27474	5.0796182477464134e-18
198.27569	5.018452386965609e-18
198.27663	4.8677772167811146e-18
198.28896	5.023712074767423e-18
198.2899	5.421319136187788e-18
198.29085	5.481703001577536e-18
198.2918	5.262431408539597e-18
198.29275	4.9921326061683636e-18
198.2937	4.774548221384078e-18
198.29464	4.525534940265855e-18
198.30792	3.5622317899251515e-18
198.30886	3.735806286122716e-18
198.30981	4.071660104066811e-18
198.31076	4.456056923438736e-18
198.31171	4.652294748013187e-18
198.31266	4.564315520190304e-18
198.32878	3.886529931006717e-18
198.32972	4.1263088803742384e-18
198.33067	4.345431859880701e-18
198.33162	4.397289262985391e-18
198.33257	4.230464554677604e-18
198.33352	3.8410269401837565e-18
198.34205	4.135387809533275e-18
198.343	4.277110978636676e-18
198.34395	4.452066078390216e-18
198.3449	4.746369439115278e-18
198.34869	5.288244028637854e-18
198.34964	4.5824443553659185e-18
198.35059	3.8777060798168184e-18
198.35533	3.5315474834286824e-18
198.35628	3.813385460616527e-18
198.39992	5.61628488905955e-18
198.40087	4.624036131271809e-18
198.40182	3.846186684709393e-18
198.40277	3.4557623446040347e-18
198.40372	3.5422087673906346e-18
198.40467	4.025135284006151e-18
198.40562	4.723565174887662e-18
198.40657	5.455809021703747e-18
198.40752	5.979060740598355e-18
198.40846	6.086766455285536e-18
198.40941	5.778949747871788e-18
198.41036	5.299699543436806e-18
198.41131	4.8734705419273925e-18
198.41226	4.595267620797451e-18
198.41321	4.4848626970542884e-18
198.41416	4.52237836264942e-18
198.41511	4.671331015104222e-18
198.41701	5.290646846303902e-18
198.41796	5.569060061434603e-18
198.44264	5.344214044623282e-18
198.44359	4.8339463202902395e-18
198.45403	4.529415183213475e-18
198.45498	4.580739240023772e-18
198.45593	4.544601360399159e-18
198.45688	4.368038097403448e-18
198.45783	3.994239223637729e-18
198.45878	3.4190181645435933e-18
198.45973	2.800590010518788e-18
198.46068	2.37682270226997e-18
198.46163	2.2459429425476342e-18
198.46258	2.3106166463025517e-18
198.46353	2.714658557508924e-18
198.46447	3.138085824161983e-18
198.46542	3.491931293342136e-18
198.46637	3.7998933790632215e-18
198.46732	4.1387395557327504e-18
198.46827	4.495408413033571e-18
198.46922	4.778440078520317e-18
198.47017	4.976758648503087e-18
198.47112	5.0420512193142135e-18
198.47207	4.9117795605165964e-18
198.47302	4.629527029997575e-18
198.47397	4.368759296535118e-18
198.47492	4.171489444717392e-18
198.47587	3.926439179963985e-18
198.47682	3.653864574449978e-18
198.47777	3.4602368336339732e-18
198.47872	3.492039207712498e-18
198.47967	3.796755857101383e-18
198.48062	4.296109737790876e-18
198.48157	4.831440789481608e-18
198.48252	5.129032880543632e-18
198.48347	5.016434290360606e-18
198.48442	4.5080254631836005e-18
198.48537	3.871691033599208e-18
198.48632	3.3551079026783175e-18
198.48727	3.0539611307596075e-18
198.48822	2.9654025036591706e-18
198.48917	2.9518667522591402e-18
198.49012	2.938295520474104e-18
198.49107	2.9518667522591402e-18
198.49202	2.9654025036591706e-18
198.49297	3.0807178929545374e-18
198.49392	3.2942462041520304e-18
198.49487	3.4472118658549853e-18
198.49582	3.6189020331350005e-18
198.49677	3.696128298269923e-18
198.49772	3.7035067767746e-18
198.49867	3.755153773525611e-18
198.49962	3.8540228218746445e-18
198.50057	3.940565234117705e-18
198.50152	3.958165051005525e-18
198.50247	3.85039981636374e-18
198.52812	3.745731964136719e-18
198.52907	3.6293070672846984e-18
198.53002	3.517849406145354e-18
198.53097	3.5312565840325284e-18
198.53192	3.770205869666021e-18
198.53287	4.239096213683593e-18
198.53382	4.8068036565515316e-18
198.53477	5.259853309424064e-18
198.53572	5.476282541228829e-18
198.53667	5.349640144813595e-18
198.53762	4.9834237703847924e-18
198.53857	4.589532249636375e-18
198.53952	4.216821503681407e-18
198.54047	3.8529665341191775e-18
198.56423	3.0965232376208005e-18
198.56518	3.309505652861071e-18
198.56613	3.4474490302725028e-18
198.56708	3.4220289986411463e-18
198.56803	3.2407473785430472e-18
198.56898	2.9464425276021368e-18
198.56994	2.7334244459958982e-18
198.57089	2.7227552286796e-18
198.58324	3.909687661100347e-18
198.5842	4.116046515152676e-18
198.5956	2.6640785640828006e-18
198.59656	2.730338973937033e-18
198.59751	2.8145265518047457e-18
198.59846	2.828425679512049e-18
198.59941	2.820766289783912e-18
198.60036	2.8412427055901627e-18
198.60131	2.730338973937033e-18
198.60226	2.5101531744319305e-18
198.60511	2.492675058914713e-18
198.60606	2.7108353647901447e-18
198.60702	2.90440639442571e-18
198.60797	2.91130361176998e-18
198.60892	2.8973670704840224e-18
198.60987	2.9311844471568947e-18
198.61082	2.984836968337545e-18
198.61177	3.0940445977682483e-18
198.61272	3.027065371773886e-18
198.61367	2.869900576562866e-18
198.61462	2.621172418420297e-18
198.75262	2.741795986714846e-18
198.75357	2.5743176012511062e-18
198.75452	2.3840564870264027e-18
198.76786	3.5887154352138785e-18
198.76881	3.513497328299941e-18
198.76976	3.353618854073994e-18
198.77071	3.146771478620018e-18
198.77167	2.929991135338963e-18
198.77738	2.8704012701430204e-18
198.77834	3.056898385382881e-18
198.77929	3.2545722785105988e-18
198.78024	3.416230364526955e-18
198.78119	3.555406690984928e-18
198.78215	3.643755745244768e-18
198.7831	3.616409793399772e-18
198.78405	3.493125519838544e-18
198.82502	5.2378158025273984e-18
198.82598	5.4059464926298285e-18
198.82693	5.557062246512718e-18
198.82788	5.6894647400423316e-18
198.82884	5.771183034869972e-18
198.82979	5.649773737248891e-18
198.83074	5.185999753560381e-18
198.84027	6.907686377067933e-18
198.84123	7.170967112130904e-18
198.84218	7.017216563382068e-18
198.84313	6.647075210356163e-18
198.84409	6.324791744791844e-18
198.84504	6.153633857119321e-18
198.84599	6.184907222677086e-18
198.85171	7.236630947945458e-18
198.85267	6.744456882861598e-18
198.85362	6.240652178392666e-18
198.85457	5.7895109733025695e-18
198.85553	5.449887783715913e-18
198.85648	5.327919917465129e-18
198.85743	5.567856692165474e-18
198.85839	6.207512017046614e-18
198.85934	7.167802247750926e-18
198.86029	8.168463519248367e-18
198.86315	7.234429138650047e-18
198.86411	6.186470114445169e-18
198.86506	5.369279138978839e-18
198.86601	4.882065882203338e-18
198.86697	4.64238826070767e-18
198.86792	4.558121940539965e-18
198.86887	4.51395849265337e-18
198.86983	4.54303403664471e-18
198.87078	4.750517240423393e-18
198.87173	5.191058457711876e-18
198.87269	5.807333075595676e-18
198.87555	7.096987674846144e-18
198.8765	7.279175921261671e-18
198.87745	7.296136236493492e-18
198.87841	7.140317377141458e-18
198.90225	8.095432149895e-18
198.9032	8.761642953947017e-18
198.90797	8.228096104144997e-18
198.90893	7.595960146380962e-18
198.90988	7.300700465102612e-18
198.91083	7.411425570723508e-18
198.9156	8.128884439798592e-18
198.91656	7.815482784912656e-18
198.91751	7.377580327381071e-18
198.91847	6.765347228290748e-18
198.91942	6.082894287543222e-18
198.92037	5.524507011478825e-18
198.92133	5.340181300421352e-18
198.92228	5.666058190293441e-18
198.92324	6.375216872004425e-18
198.92419	7.209964813794888e-18
198.92991	6.385231963096579e-18
198.93087	6.0272221308092e-18
198.93182	5.849697405350216e-18
198.93278	5.7060785033294765e-18
198.93373	5.479989571155166e-18
198.93468	5.193736504171709e-18
198.93564	5.0156343959453545e-18
198.93659	5.028787781428313e-18
198.93755	5.178830593252103e-18
198.9385	5.366813969928124e-18
198.93945	5.408532557760761e-18
198.94041	5.3277045363244446e-18
198.94136	5.1895179711676e-18
198.94232	5.185385166536131e-18
198.94709	7.139045466568909e-18
198.94804	6.879734435023752e-18
198.949	6.515141144622661e-18
198.95663	8.387369673574804e-18
198.95758	8.8768891431441e-18
198.95854	9.030702461835668e-18
198.97381	9.547419531181625e-18
198.97476	8.515128971800546e-18
198.97572	7.376531302449337e-18
198.97667	6.636792398874337e-18
198.97763	6.330008085927568e-18
198.97954	6.5232391607900504e-18
198.98049	6.5573346040457166e-18
198.98145	6.480349879653617e-18
198.9824	6.294433325010148e-18
198.98335	5.94806071112181e-18
198.98431	5.505850510480533e-18
198.98526	5.1078393906858625e-18
198.98717	4.4266428792904046e-18
198.98813	4.133833216118219e-18
198.99958	5.523214142167935e-18
199.00054	6.0457774255992486e-18
199.00149	6.766008348973317e-18
199.00245	7.455057993756055e-18
199.00627	6.581568828269376e-18
199.00722	5.848591010658389e-18
199.00818	5.288896691645414e-18
199.00913	4.9462249837980605e-18
199.01009	4.8504139739491745e-18
199.01104	4.8813553571088536e-18
199.012	4.878843895796335e-18
199.01295	4.722389403686256e-18
199.01391	4.5583955167645255e-18
199.01486	4.555424053638057e-18
199.01582	4.8807097888766886e-18
199.01677	5.607263193168733e-18
199.01772	6.73271669267402e-18
199.01868	8.17571142114771e-18
199.01963	9.412925147054355e-18
199.02059	1.0048711440747891e-17
199.04351	7.340039597653163e-18
199.04447	7.748220503158558e-18
199.04542	7.68195259310497e-18
199.04638	7.559559956420968e-18
199.04733	7.606283572476145e-18
199.04829	7.776077801647452e-18
199.04924	8.112545649270044e-18
199.0502	8.707977099222756e-18
199.05497	1.0447241112694231e-17
199.05593	9.867363329930939e-18
199.06835	8.651437804158062e-18
199.0693	8.248186529060522e-18
199.07026	8.27661581542473e-18
199.07121	8.674271519231901e-18
199.07217	8.99179511307795e-18
199.07312	8.770017748907935e-18
199.07408	8.145451809601714e-18
199.07503	7.505933546423687e-18
199.07599	7.15762326582457e-18
199.07695	7.228338640492413e-18
199.0779	7.899192195370978e-18
199.0865	8.95836060338663e-18
199.08746	7.707988225065425e-18
199.08841	7.111269961830303e-18
199.09415	8.512280356182141e-18
199.0951	8.661984133853421e-18
199.09988	9.504917572579162e-18
199.10084	8.946958168684886e-18
199.10179	8.738378381166146e-18
199.10275	9.015452367314444e-18
199.11135	9.124304577167352e-18
199.1362	1.0123044120365529e-17
199.13716	9.289923062971592e-18
199.13811	8.826232421524879e-18
199.14768	8.618283438054917e-18
199.14863	7.97306060832634e-18
199.14959	7.86814010624361e-18
