Wavelength	Xsec_1
194.82251	1.0835060270693951e-17
194.82342	1.2682310043861083e-17
194.82434	1.4531537001578815e-17
194.82525	1.538498756585936e-17
194.82617	1.5082407506249357e-17
194.82708	1.4119586046324945e-17
194.828	1.339659625930041e-17
194.82891	1.2998446030984183e-17
194.82983	1.293203678256164e-17
194.83074	1.3089886252850644e-17
194.83166	1.3548094327320818e-17
194.83257	1.4448152499243685e-17
194.83349	1.5880047221110078e-17
194.8344	1.7664221305742423e-17
194.83532	1.9166145499452293e-17
194.83623	1.963485265211632e-17
194.882	7.213002725910192e-18
194.88292	7.260215242743316e-18
194.88383	7.293327747356302e-18
194.88475	7.195581649032827e-18
194.88567	7.142601445202417e-18
194.88658	7.026365273465019e-18
195.10383	9.022756266359596e-18
195.10475	8.837660262704714e-18
195.22321	7.621591496488268e-18
195.22413	7.629150843355767e-18
195.22505	7.39836314812382e-18
195.22597	7.479137316465626e-18
195.22688	8.269595759290897e-18
195.53058	7.228752116361333e-18
195.5315	6.143106780047371e-18
195.94253	1.0921311492074249e-17
195.94346	1.1664809033270779e-17
195.94439	1.183923948440124e-17
195.95179	6.92310303345791e-18
195.95272	8.451643355498063e-18
195.95364	1.0460865569032007e-17
195.95457	1.1693149373830181e-17
195.95549	1.1664809033270779e-17
195.95642	1.0589829923216065e-17
195.95735	9.646487169574744e-18
195.95827	8.979375777714569e-18
195.9592	9.03230255334598e-18
195.96012	9.027489845866809e-18
195.96105	8.680076515902056e-18
195.96197	8.282862536403925e-18
195.9629	7.51528145118607e-18
195.97123	1.3667402429044784e-17
195.97216	1.4249301885658715e-17
195.97308	1.4061213518903223e-17
195.97401	1.2951021347114086e-17
196.05552	1.3434026706259068e-17
196.05645	1.4345830386466545e-17
196.05738	1.4321119681525278e-17
196.0583	1.4085531920144856e-17
196.05923	1.4234869176737934e-17
196.06387	2.3724376635621262e-17
196.08611	1.6761913045642886e-17
196.08704	1.6892319468910045e-17
196.08796	1.604420555227921e-17
196.08889	1.4597262843953403e-17
196.10094	1.6674875233688955e-17
196.10187	1.8147997181945116e-17
196.1028	1.9677528791815992e-17
196.10372	2.0977233885495384e-17
196.10465	2.2024874553694506e-17
196.10558	2.3252221519350765e-17
196.10651	2.5401305972039978e-17
196.10743	2.829781929357959e-17
196.10836	3.051972458742013e-17
196.10929	3.029768533361688e-17
196.11021	2.7807528342543886e-17
196.11114	2.5092377013029752e-17
196.11207	2.3016208166430803e-17
196.113	2.1758389395978482e-17
196.11392	2.0918325197508047e-17
196.11485	2.0194706821819168e-17
196.11578	1.923842054183674e-17
196.1167	1.7813326195605836e-17
196.11763	1.5960841389094088e-17
196.11856	1.4246746580097284e-17
196.11949	1.3027801058893286e-17
196.14545	1.478222641238908e-17
196.14638	1.668834849244384e-17
196.14731	1.809873228259433e-17
196.14824	1.9046638891789465e-17
196.14916	1.9596796447209933e-17
196.15009	1.970298566291901e-17
196.15102	1.9171833343270415e-17
196.15195	1.7989203821504807e-17
196.15287	1.6447415171884972e-17
196.1538	1.5011756539584134e-17
196.15473	1.3978575766254696e-17
196.15566	1.30241117495566e-17
196.15658	1.2230752863567584e-17
196.15751	1.1909240310371698e-17
196.15844	1.1692620001066115e-17
196.15937	1.1664809033270779e-17
196.1603	1.169427097071336e-17
196.16122	1.1277965489997903e-17
196.16215	1.0891607335278082e-17
196.16308	1.0748752572641395e-17
196.16401	1.1108146256277678e-17
196.16493	1.198662242887133e-17
196.16586	1.2539524113290734e-17
196.16679	1.2790784821590832e-17
196.16772	1.3135919472690837e-17
196.16864	1.3667522003011376e-17
196.16957	1.4334205173138703e-17
196.1705	1.4639745509194226e-17
196.17143	1.4365036673186127e-17
196.17236	1.356639916586032e-17
196.17328	1.2451480403635542e-17
196.17421	1.1637472219817575e-17
196.17514	1.1313112014429646e-17
196.17607	1.1501749657252068e-17
196.17699	1.1884224925291176e-17
196.17792	1.1829587102996793e-17
196.17885	1.1472694150091564e-17
196.17978	1.08161378632682e-17
196.18071	1.0800238502597144e-17
196.18163	1.1577897230063752e-17
196.18256	1.3462297021377398e-17
196.18349	1.573190868728072e-17
196.18442	1.778967957115412e-17
196.18535	1.8726868764109256e-17
196.18627	1.8292599044882263e-17
196.1872	1.7335690265244463e-17
196.21226	1.3063177013570266e-17
196.21319	1.4587936304641935e-17
196.21411	1.5776478842684633e-17
196.21504	1.643149225382659e-17
196.21597	1.656799244749334e-17
196.2169	1.6316286225789843e-17
196.21783	1.5511855079624258e-17
196.21876	1.4603928794646727e-17
196.23547	9.69379993639231e-18
196.23639	1.0892709014265174e-17
196.23732	1.1884224925291176e-17
196.23825	1.2669876340317476e-17
196.23918	1.3037881411822362e-17
196.24011	1.3037881411822362e-17
196.24104	1.2634486998590112e-17
196.24196	1.2093499048250925e-17
196.24289	1.2093499048250925e-17
196.24382	1.30241117495566e-17
196.24475	1.4188595853014516e-17
196.24568	1.464607132271562e-17
196.24661	1.412040919483761e-17
196.24753	1.2634486998590112e-17
196.24846	1.0355767122975133e-17
196.37296	1.355104090114942e-17
196.37389	1.4660581738622396e-17
196.37482	1.5280398493071668e-17
196.37575	1.5320290624180948e-17
196.37668	1.4764042241561332e-17
196.37761	1.33188203202399e-17
196.37854	1.1072039686933448e-17
196.37947	8.570077294970972e-18
196.3804	6.563212925059794e-18
196.38412	5.530382499059022e-18
196.38505	6.498833401755998e-18
196.38598	7.00101870134163e-18
196.38691	6.653605371376877e-18
196.44364	9.322550906551282e-18
196.44457	9.614576156541731e-18
196.4455	9.227851236224684e-18
196.44643	8.891645281902157e-18
196.44736	8.342795498386494e-18
196.44829	8.128469172322388e-18
196.44923	8.128469172322388e-18
196.45016	8.615129034904015e-18
196.45109	9.173356258073086e-18
196.45202	9.587854701472482e-18
196.45295	9.494076428784224e-18
196.45388	8.86325114717583e-18
196.45481	7.859435419324669e-18
196.45574	6.976890063422665e-18
196.45667	6.382741518294976e-18
196.4576	6.390580588229248e-18
196.45853	7.036080639415984e-18
196.45946	7.859893964499202e-18
196.46039	8.613856759915343e-18
196.46132	8.669340553811154e-18
196.46225	8.016237085423716e-18
196.51158	6.0531017373675706e-18
196.51251	7.05793091150639e-18
196.51344	7.755876260350727e-18
196.51438	7.97244254372798e-18
196.51531	7.761195201689726e-18
196.51624	7.341797801957622e-18
196.51717	6.926410342829454e-18
196.5181	6.926410342829454e-18
196.51903	7.504011206374905e-18
196.51996	8.558264136666444e-18
196.52089	9.587412377049492e-18
196.52182	1.026533610360739e-17
196.52275	1.0053716851764081e-17
196.52369	8.99591232540492e-18
196.52462	7.496774852450315e-18
196.52555	5.923526448710996e-18
196.52648	4.706785844865265e-18
196.68024	7.646743459904746e-18
196.68117	7.296246915104288e-18
196.76607	6.455447601752542e-18
196.76701	6.559930613853826e-18
196.78848	7.56451724964527e-18
196.78941	8.60323905838492e-18
196.79034	9.486313182038835e-18
196.79128	9.92983439239397e-18
196.79221	9.458299008837529e-18
196.88375	8.942120509047311e-18
196.88469	8.401954852182158e-18
196.88562	7.311241748691328e-18
196.88656	5.6877260427071836e-18
196.94358	7.330162681772498e-18
196.99783	7.602775413833888e-18
197.23764	5.21675353060998e-18
197.23858	5.356159386333132e-18
197.23951	5.603719114877456e-18
197.24045	5.8244105801606485e-18
197.24139	6.065443287905723e-18
197.24233	5.642806154759403e-18
197.3587	1.566464608140826e-17
197.35964	1.4977129675254914e-17
197.36058	1.26023446371394e-17
197.36152	9.98500484496353e-18
197.38875	9.857410809524682e-18
197.38969	1.1491826154436495e-17
197.39063	1.2798616329041227e-17
197.39157	1.364181436671205e-17
197.53069	8.451643355498063e-18
197.53163	8.899925520406926e-18
197.53257	9.09610877820049e-18
197.53352	9.19883149909515e-18
197.53446	9.562257065780516e-18
197.55045	1.0900472856332029e-17
197.55139	1.1286040574874735e-17
197.55233	1.1769030836752073e-17
197.55327	1.2528945926171835e-17
197.55421	1.3454159471863137e-17
197.55515	1.4676126313623995e-17
197.55609	1.571013674749885e-17
197.55704	1.6600226062718157e-17
197.58056	1.6057691436316952e-17
197.5815	1.7193571128751635e-17
197.58244	1.795324578614537e-17
197.58339	1.8295547762594964e-17
197.58433	1.8231901649919e-17
197.58527	1.764503803351793e-17
197.58621	1.6617154787052397e-17
197.58715	1.5200763918510258e-17
197.58809	1.395538333670602e-17
197.58903	1.3128168874791702e-17
197.58997	1.2925302871853594e-17
197.59091	1.3843954331224914e-17
197.59186	1.543116886967978e-17
197.5928	1.7480944134761115e-17
197.59374	1.9376716070038813e-17
197.59468	2.0321417990468746e-17
197.59562	1.9641583573819674e-17
197.59656	1.750333512712026e-17
197.61257	1.6456930719956837e-17
197.61351	1.7273315705025143e-17
197.61445	1.7400147562649177e-17
197.61539	1.6925760370607587e-17
197.61633	1.604155470039026e-17
197.61727	1.562083523407556e-17
197.61821	1.6024790005916734e-17
197.61916	1.6966016319002034e-17
197.6201	1.8201348237200364e-17
197.62104	1.879790819754404e-17
197.62198	1.8462860833424904e-17
197.62292	1.732411887980156e-17
197.62386	1.5748246708623727e-17
197.62481	1.406570447866033e-17
197.62575	1.2827939127464763e-17
197.62669	1.2030722185205352e-17
197.62763	1.149465039633098e-17
197.63799	1.4448179746699435e-17
197.63893	1.504442749392434e-17
197.63987	1.5101075272607232e-17
197.65306	1.1859163049909775e-17
197.654	1.2223280758020928e-17
197.65494	1.2289944984460247e-17
197.65588	1.2186537043154124e-17
197.65682	1.1921142604592891e-17
197.65777	1.1733944477314548e-17
197.65871	1.1733944477314548e-17
197.65965	1.1874770355722043e-17
197.66059	1.207235898400939e-17
197.66153	1.2085920674318902e-17
197.66248	1.156362282839975e-17
197.66342	1.018515648362246e-17
197.66436	8.979375777714572e-18
197.6653	8.196507767869516e-18
197.70016	8.151719946925499e-18
197.7011	8.755945362400017e-18
197.70204	9.587010562758142e-18
197.71524	7.061507186246299e-18
197.71618	6.399727245653839e-18
197.72655	1.0212632365616706e-17
197.72749	9.859846889381416e-18
197.72843	9.569997537951765e-18
197.72938	9.39214802386433e-18
197.73032	9.06475571089421e-18
197.73126	8.601065624540048e-18
197.76143	1.1859163049909775e-17
197.76237	1.26031421546828e-17
197.76331	1.3034464030509613e-17
197.76426	1.3531318518442538e-17
197.7652	1.4053638303347738e-17
197.76614	1.4671593646162747e-17
197.80292	1.2649402431978189e-17
197.80387	1.1844502536384876e-17
197.80953	8.131307257597443e-18
197.81047	8.135472134683044e-18
197.81141	8.046886613108081e-18
197.81236	7.99848817659379e-18
197.8133	8.173715007719784e-18
197.81424	9.172971984984685e-18
197.81519	1.0252271661142457e-17
197.81613	1.1352798458647455e-17
197.81707	1.2009351047400644e-17
197.81802	1.2833005806456754e-17
197.81896	1.4005190570130748e-17
197.8199	1.5596387603078245e-17
197.82085	1.680145241349361e-17
197.82179	1.6931507785404358e-17
197.82273	1.6257614642221094e-17
197.82368	1.5252714103220774e-17
197.82462	1.4870238835181665e-17
197.82556	1.45418622292053e-17
197.82651	1.3845298735577047e-17
197.89541	1.2234050232437934e-17
197.89635	1.3929207281439107e-17
197.8973	1.51430546674177e-17
197.89824	1.5047441638571405e-17
197.89918	1.398820623752913e-17
197.90013	1.2806046133885683e-17
197.94263	7.721789636463424e-18
197.94357	8.634891280937107e-18
197.94452	9.60867271407782e-18
197.94546	1.0796170127982798e-17
197.9464	1.138031524745035e-17
197.94735	1.138031524745035e-17
197.94829	1.0692113869238724e-17
197.94924	1.0075492157519458e-17
197.95018	9.376154851854937e-18
197.95113	8.867158455427742e-18
197.95207	8.775534935286174e-18
197.95302	8.915901238583434e-18
197.95396	9.52560830393481e-18
197.95491	1.0097483481341554e-17
197.95585	1.0497310232115914e-17
197.9568	1.0571598060889413e-17
197.95774	1.0248423877713735e-17
197.95869	9.967372645414892e-18
197.95963	9.825413068765757e-18
197.96058	1.0226699730598369e-17
197.96152	1.0679132665699776e-17
197.96246	1.0912554111359586e-17
197.9653	1.0131288585231436e-17
197.96624	1.0232690337701086e-17
197.96719	1.0647811371646497e-17
197.96813	1.0632479030189878e-17
197.96908	1.0248423877713735e-17
197.97002	9.116438748865463e-18
198.04091	7.781350318087077e-18
198.13646	5.304170506352915e-18
198.13741	5.0990502864919575e-18
198.13835	4.5331765496804474e-18
198.1393	4.012771778475246e-18
198.14025	3.473316540062447e-18
198.14214	3.600078267227288e-18
198.14308	4.256000008429703e-18
198.14403	5.160262511766685e-18
198.14498	6.1754586680728365e-18
198.14592	7.144493544987719e-18
198.17527	6.876173969123631e-18
198.17622	7.732072627532239e-18
198.19516	6.359307769598135e-18
198.1961	7.022239134292931e-18
198.19705	6.749120563012194e-18
198.21694	7.575702823978863e-18
198.21789	8.807205363154726e-18
198.21884	9.161305675581142e-18
198.21978	8.624626234332348e-18
198.22073	7.655482197912506e-18
198.22168	6.468827429939505e-18
198.49392	5.513295591576713e-18
198.49487	5.564961610669543e-18
198.56803	6.852435049609977e-18
198.56898	7.230288005340436e-18
198.56994	7.237909925183665e-18
198.84981	1.0120078949429988e-17
198.85076	1.0171737754731946e-17
198.85171	9.214325406526686e-18
198.85267	8.036404180264361e-18
198.85362	6.744136864896302e-18
198.85457	5.7973400344461666e-18
198.85553	5.581781574942939e-18
198.85648	5.86585058838314e-18
198.85743	6.561135452862884e-18
198.85839	7.71867560776063e-18
198.85934	8.935904818746167e-18
198.86029	9.960188234958407e-18
198.86125	1.0353928918708286e-17
198.8622	9.931819912146899e-18
198.86315	8.791966299221773e-18
198.86411	7.707124309448695e-18
198.86506	7.072333294271492e-18
198.86601	6.972135196574842e-18
198.86697	7.452203732764354e-18
198.86792	7.765514819831891e-18
198.86887	7.75744914334314e-18
198.86983	7.6649719851333e-18
198.87364	9.552185486759334e-18
198.87459	1.0403413614635805e-17
198.87555	1.137835032510579e-17
198.8765	1.2252011730551002e-17
198.87745	1.290901631191575e-17
198.87841	1.304411909449735e-17
198.87936	1.2529675628689644e-17
198.88032	1.106058361779626e-17
198.88127	9.638392083954242e-18
198.90797	9.398339711796516e-18
198.90893	1.0529489480022032e-17
198.90988	1.174302419922944e-17
198.91083	1.2479221347571697e-17
198.91179	1.2283498620632638e-17
198.91274	1.164481448279718e-17
198.9137	1.047110596092082e-17
198.91465	9.130948026274981e-18
198.9156	7.702665155025779e-18
198.91656	6.499873096360321e-18
198.91751	5.7544063070728034e-18
198.91847	5.468803968984865e-18
198.91942	5.477563925941044e-18
198.92037	5.60199494784968e-18
198.92133	5.612434630455702e-18
198.92228	5.4060063226521396e-18
198.92324	5.149208516570909e-18
198.9824	8.451643355498063e-18
198.98335	7.83513062207309e-18
198.98431	6.7893994494983256e-18
198.98526	5.668272642069402e-18
199.012	6.47251864958266e-18
199.01295	8.124024551902754e-18
199.01391	1.0008855066819854e-17
199.01486	1.1465340360186237e-17
199.01582	1.2252011730551002e-17
199.01677	1.2276123147086168e-17
199.05784	1.3082167396180186e-17
199.05879	1.363065075815969e-17
199.05975	1.4573874503084055e-17
199.0607	1.5659393639079735e-17
199.06166	1.7116638801586e-17
199.06262	1.9115639966023923e-17
199.06357	2.1508474708048268e-17
199.06453	2.3860836476128684e-17
199.06548	2.565300160475786e-17
199.06644	2.6169396371277934e-17
199.06739	2.516812867300543e-17
199.06835	2.3227284543183046e-17
199.0693	2.1107684248267385e-17
199.07026	1.9201768440838153e-17
199.07121	1.763241506969556e-17
199.07217	1.6289240072761224e-17
199.07312	1.4877974711043494e-17
199.07408	1.3781104666418798e-17
199.07503	1.2976204770825477e-17
199.07599	1.2891299084099876e-17
199.07695	1.3327917006146115e-17
199.0779	1.4109240290665505e-17
199.07886	1.4877974711043494e-17
199.07981	1.5532936321369914e-17
199.08077	1.6060769849033947e-17
199.08172	1.6593558616006665e-17
199.08268	1.709023251361061e-17
199.08363	1.727887015643304e-17
199.08459	1.696578845878645e-17
199.08555	1.5934567744424192e-17
199.0865	1.5100297078536822e-17
199.08746	1.4318577356510178e-17
199.08841	1.4060166773601173e-17
199.08937	1.4020149978382215e-17
199.09032	1.3568188440598124e-17
199.09128	1.3219278693927859e-17
199.09223	1.2690146089793424e-17
199.09319	1.2401433999592984e-17
199.09415	1.2442750796610121e-17
199.0951	1.2620650743670895e-17
199.09606	1.2831531303059232e-17
199.10084	1.661175304585357e-17
199.10179	1.6759319467847976e-17
199.10275	1.6336610177137704e-17
199.10753	1.4490503248083752e-17
199.10848	1.5826818774308126e-17
199.10944	1.7109056568309556e-17
199.11039	1.835283008815735e-17
199.11135	1.913874657152265e-17
199.1123	1.9450443105102035e-17
199.11326	1.9840490722426288e-17
199.11422	1.99169837156843e-17
199.11517	2.019266569952593e-17
199.11613	2.0154593876575725e-17
199.11708	2.0039959395510827e-17
199.11804	2.004888566098323e-17
199.119	2.0057983017274032e-17
199.11995	2.0357664633074604e-17
199.12091	2.0253431765689964e-17
199.12186	1.94605780143391e-17
199.12282	1.7714451994015388e-17
199.12377	1.5841049059241084e-17
199.1276	1.3112771475937779e-17
199.12855	1.4134725459839053e-17
199.12951	1.5299086352091613e-17
199.13047	1.629104579176183e-17
199.13142	1.7418496262742582e-17
199.13238	1.9016739073876604e-17
199.13333	2.0981905548896554e-17
199.13429	2.2957759233865414e-17
199.13525	2.370600835178205e-17
199.1362	2.2848459066248425e-17
199.13716	2.130226467798049e-17
199.13811	1.9956440049649628e-17
199.13907	1.9015910257507565e-17
199.14003	1.7730803393675422e-17
199.14098	1.6676603814580017e-17
199.14194	1.5639607859454184e-17
199.14289	1.5074182267345197e-17
199.14385	1.4407428380307193e-17
199.14863	1.4611665426105388e-17
199.14959	1.58043859291802e-17
199.15054	1.6759319467847973e-17
199.1515	1.727887015643304e-17
199.15246	1.6944603508013273e-17
199.15341	1.598028838463813e-17
199.15437	1.47764434958314e-17
199.15532	1.388803002825938e-17
199.15628	1.3655524648068966e-17
199.15724	1.4127491617229422e-17
199.15819	1.489822174252415e-17
199.15915	1.6049136106333458e-17
199.16011	1.6639815896916237e-17
199.16106	1.6985838570462672e-17
199.16202	1.7154426101608876e-17
199.16297	1.702923463056395e-17
199.16393	1.6653651185127036e-17
199.16489	1.621314890442883e-17
199.16871	1.58161515108231e-17
199.16967	1.6623493016465474e-17
199.17063	1.7648830072988128e-17
199.17158	1.817288808488802e-17
199.17254	1.830994527150474e-17
199.17349	1.8001134923010552e-17
199.17445	1.7622127506467688e-17
199.17541	1.780577906691484e-17
199.17636	1.8030281025084603e-17
199.17732	1.806942529437343e-17
199.17828	1.7991063107080137e-17
199.17923	1.7345516393402936e-17
199.18019	1.6265552310736834e-17
199.18115	1.524434090428499e-17
199.1821	1.4909077901003246e-17
199.18306	1.503775529585432e-17
199.18402	1.5722159718920726e-17
199.18497	1.6459344490151417e-17
199.18593	1.6984393106208395e-17
199.18688	1.6943879357262954e-17
199.18784	1.6740120967697104e-17
199.1888	1.6227859459352346e-17
199.18975	1.5976720068739588e-17
199.19071	1.5807596891290353e-17
199.19167	1.5904565523379605e-17
199.19262	1.577629239690765e-17
199.19358	1.560402433151183e-17
199.19454	1.5613972242804584e-17
199.19549	1.6218401535840356e-17
199.19645	1.7054255007650193e-17
199.19741	1.7590996666268334e-17
199.19836	1.7495254368240052e-17
199.19932	1.709023251361061e-17
199.20028	1.611661534063136e-17
199.20123	1.4864247797626467e-17
199.20219	1.3519818578397248e-17
199.20315	1.2401433999592984e-17
199.2041	1.1706125830287915e-17
199.20506	1.1299465979722673e-17
199.20602	1.1304379581427843e-17
199.20697	1.1625067710897853e-17
199.20793	1.2142180674115161e-17
199.20889	1.3152137525920614e-17
199.20984	1.456808986033609e-17
199.2108	1.6008543460066633e-17
199.21176	1.6861887854745317e-17
199.21271	1.684059698774152e-17
199.21367	1.6186212457944403e-17
199.21463	1.4950476757254062e-17
199.21558	1.3920447324482932e-17
199.21654	1.3206364291536858e-17
199.2175	1.2802249008951156e-17
199.21845	1.286121192344065e-17
199.21941	1.2733982735330734e-17
199.22037	1.1964732441843342e-17
199.22133	1.110282135721425e-17
199.22228	1.0550957416509535e-17
199.22324	1.086607846831427e-17
199.2242	1.1883492479193439e-17
199.22515	1.3286740380437519e-17
199.22611	1.4410107923749234e-17
199.22707	1.4680215359151465e-17
199.22802	1.397974840934636e-17
199.22898	1.2880198888255535e-17
199.22994	1.1960478065408444e-17
199.23089	1.1941460490422673e-17
199.23185	1.2843979387794927e-17
199.23281	1.4569957993392184e-17
199.23376	1.620841179027786e-17
199.23472	1.7231550460128095e-17
199.23568	1.7150643447162338e-17
199.23664	1.5978364915240373e-17
199.23759	1.4562814227764333e-17
199.23855	1.3218399613427949e-17
199.23951	1.2329070292510347e-17
199.24046	1.2014488912171647e-17
199.24142	1.197592402185471e-17
199.24238	1.1898579527656179e-17
199.26535	1.0606080992802725e-17
199.26631	1.1019672285192023e-17
199.26726	1.1344736452254005e-17
199.26822	1.1585250473822894e-17
199.26918	1.1744065087960049e-17
199.27014	1.1723886023039621e-17
199.27109	1.174302419922944e-17
199.27205	1.1859799391315971e-17
199.27301	1.2213375357541985e-17
199.27397	1.2853970843520394e-17
199.27492	1.3728685923540348e-17
199.27588	1.440954337369041e-17
199.27684	1.4958999135813847e-17
199.2778	1.5001951294438932e-17
199.27875	1.4842223943727313e-17
199.27971	1.4370835252500907e-17
199.28067	1.3882235916402625e-17
199.28162	1.3561053640846648e-17
199.28258	1.2962552032645928e-17
199.28354	1.1988869875387715e-17
199.2845	1.0647811371646497e-17
199.28545	9.258100505488379e-18
199.28641	8.290371237507387e-18
199.28737	7.564517249645274e-18
199.28833	7.434645693873783e-18
199.28928	7.669632536806255e-18
199.29024	8.367762689906669e-18
199.2912	9.481201618448755e-18
199.29216	1.0927605066177146e-17
199.29311	1.259325193614071e-17
199.29407	1.380179253340619e-17
199.29503	1.444817974669943e-17
199.29599	1.4610393151116715e-17
199.29694	1.4328499127365375e-17
199.2979	1.4015954099911897e-17
199.29886	1.3712649343733502e-17
199.29982	1.3752015393716343e-17
199.30078	1.397974840934636e-17
199.30173	1.4052640036195398e-17
199.30269	1.3892298343472493e-17
199.30365	1.3265765392904796e-17
199.30461	1.232527829902579e-17
199.30556	1.136285806599126e-17
199.30652	1.0527207463714257e-17
199.31227	9.41061270652051e-18
199.31322	9.150400984110654e-18
199.31418	8.490861273502529e-18
199.31514	7.463576048650371e-18
199.31993	7.517856651766345e-18
199.32089	8.94796007128482e-18
199.32184	1.0353659614023289e-17
199.3228	1.138501533874013e-17
199.32376	1.1806126979788256e-17
199.32472	1.1624530146784647e-17
199.32568	1.0931964206104244e-17
199.32663	9.909882372212383e-18
199.32759	8.896446829265606e-18
199.33142	8.489784843304944e-18
199.33238	8.909778660401526e-18
199.33334	9.255656088984867e-18
199.3343	9.06027979993211e-18
199.34771	9.743817518751085e-18
199.34867	9.488094417760123e-18
199.34963	9.222991401442364e-18
199.35058	9.02954263049912e-18
199.35154	9.287198799815566e-18
199.36879	9.624571962028147e-18
199.36975	1.1191269420614491e-17
199.37071	1.2584560466288758e-17
199.37166	1.3505493455298008e-17
199.37262	1.3647776036902335e-17
199.37358	1.3140441869515696e-17
199.37454	1.2145779086417846e-17
199.3755	1.1246005008949598e-17
199.37646	1.0442193750976014e-17
199.37741	9.781296890369364e-18
199.40329	9.647957045978315e-18
199.40425	1.0539949204594074e-17
199.40521	1.1212295464748096e-17
199.40617	1.1528124495817309e-17
199.40713	1.1470545583654528e-17
199.40809	1.095095885655805e-17
199.40904	1.0279806300141606e-17
199.41	9.571906096051384e-18
199.41096	9.073907990852643e-18
199.41192	8.866056951093173e-18
199.41288	8.82276860023989e-18
199.41384	8.69543931912965e-18
199.4148	8.530899410187336e-18
199.44452	1.0744536915377472e-17
199.44548	1.0175295716210311e-17
199.44644	9.2180648844405e-18
199.4474	7.880530444636528e-18
199.45219	6.161114303280476e-18
199.45315	6.917494143595352e-18
199.56351	4.123542558228617e-18
199.56447	3.2677319845111596e-18
199.56543	2.771787319259807e-18
199.56639	2.7891089976412064e-18
199.56735	3.4389425863923354e-18
199.56831	4.34015999186119e-18
199.56927	5.238477677725351e-18
199.57023	5.8068688653643166e-18
199.57119	6.135204873573335e-18
199.57215	6.221882556461709e-18
199.57311	6.444818556110236e-18
199.6	2.9288618407593898e-18
199.60096	3.1749542696924115e-18
199.60192	3.049877030427658e-18
199.69417	5.227652272511665e-18
199.69513	5.265516619473063e-18
199.76341	7.7127800732252e-18
199.76438	7.766980201200594e-18
199.77015	6.751164223709986e-18
199.77111	7.64205354712302e-18
199.77207	8.010656811142639e-18
199.77304	7.577398690329471e-18
199.79324	4.88814477113695e-18
199.79421	6.022971800287342e-18
199.79517	7.037279243094785e-18
199.79613	7.678110540418869e-18
199.79709	7.831692313272055e-18
199.79806	7.56451724964527e-18
199.79902	7.227405040359869e-18
199.79998	6.786239000904047e-18
199.80094	6.3654719918138235e-18
199.8019	5.7122325541880464e-18
199.80287	5.0268584258820406e-18
199.80383	4.337230361881606e-18
199.81153	5.117958293370957e-18
199.81249	5.591779648811393e-18
199.81345	6.034817976379086e-18
199.81442	6.332533901308968e-18
199.81538	6.404616261102651e-18
199.81634	6.13110314178277e-18
199.89627	3.947678650854302e-18
199.89723	4.651274980445122e-18
199.89819	5.397419251030066e-18
