Wavelength	Xsec_6
194.82708	1.2276630292750997e-17
194.83166	1.1265397391170194e-17
194.83257	1.3961066344210107e-17
194.88475	1.0046774510971085e-17
194.88567	9.611364586184793e-18
194.88658	9.595953607388115e-18
194.8875	9.860518698951163e-18
194.88841	1.03039718643454e-17
194.88933	1.0500530004830153e-17
195.10383	6.594320648929933e-18
195.10475	6.137635877500803e-18
195.22229	7.819396591527346e-18
195.22321	7.44404012442246e-18
195.22413	6.71247063140948e-18
195.30778	1.010783682834283e-17
195.3087	1.0000642559145889e-17
195.30962	9.486641136330247e-18
195.31054	8.387318666750032e-18
195.70956	7.03418857975198e-18
195.71048	5.617057888767452e-18
195.71141	4.048267137943064e-18
195.94994	9.009118215746039e-18
195.95087	1.0109828105825473e-17
195.95179	9.864113971821242e-18
195.95272	8.910435076892101e-18
195.95364	8.003693086646177e-18
195.95457	7.506015718561518e-18
195.95549	7.491075844924253e-18
195.95642	7.863893900883186e-18
195.95735	8.325707791377435e-18
195.95827	8.283453455993003e-18
195.9592	7.501668759182939e-18
196.05738	1.7038064685352584e-17
196.0583	1.6178438531219938e-17
196.05923	1.4990642454789623e-17
196.10558	1.0007718368057953e-17
196.10651	1.1325191646991092e-17
196.10743	1.335878975801298e-17
196.10836	1.5861865139845028e-17
196.10929	1.7805183548962944e-17
196.11021	1.8045217803262436e-17
196.113	1.4894950912851177e-17
196.11392	1.3618008792033356e-17
196.11485	1.2259615297966883e-17
196.14638	1.213130541063009e-17
196.14731	1.1584743312190503e-17
196.14824	1.1607251889846719e-17
196.14916	1.2013434206020804e-17
196.15009	1.2314448064062572e-17
196.15473	8.603149535986663e-18
196.15566	6.549802798175162e-18
196.15751	6.614943308835582e-18
196.15844	8.983133399657347e-18
196.16122	1.587951609350959e-17
196.16215	1.4113212458694288e-17
196.16308	1.1238677350793118e-17
196.16401	8.739535169910698e-18
196.16864	1.4978803415317886e-17
196.17792	4.85866104323672e-18
196.17885	6.032418127519896e-18
196.17978	7.3981164686218e-18
196.18071	8.66524016730223e-18
196.18163	9.255258318122419e-18
196.18256	9.255848122797838e-18
196.18349	9.206674559196868e-18
196.18442	9.735065607359902e-18
196.18535	1.1131225796229317e-17
196.18627	1.3583500174197774e-17
196.23639	1.1571167762186986e-17
196.23732	1.0662323725898906e-17
196.23825	9.78177715712365e-18
196.23918	8.542231026453917e-18
196.24011	7.03829644538173e-18
196.24104	5.575312881032059e-18
196.24382	5.872987205694439e-18
196.24475	8.142733810079855e-18
196.24568	1.0983801490847189e-17
196.24661	1.3446844188948203e-17
196.24753	1.4255398452623316e-17
196.24846	1.296321584301694e-17
196.28468	1.5126599722822554e-17
196.28561	1.522787059978736e-17
196.28654	1.5340340121404313e-17
196.28747	1.5758021660469907e-17
196.37947	5.551668332454456e-18
196.3804	6.386692212324772e-18
196.38133	7.368960832240196e-18
196.38226	8.462756867509066e-18
196.38319	9.33186270022852e-18
196.38412	9.504443089869811e-18
196.38505	8.570030921935576e-18
196.38598	6.90391224605724e-18
196.44271	1.2042117835066463e-17
196.44364	1.1173867066135614e-17
196.44457	1.018437897646439e-17
196.4455	9.464866767992552e-18
196.44643	9.05014382846821e-18
196.44736	8.632844621885435e-18
196.44829	7.894793587623437e-18
196.44923	6.750131583810455e-18
196.45667	5.436980021236113e-18
196.4576	6.7232108987940845e-18
196.45853	8.085627661846778e-18
196.45946	9.354182380948395e-18
196.46039	1.0015358869390996e-17
196.46132	9.728350343016782e-18
196.46225	8.716900750549489e-18
196.46318	7.646449590532902e-18
196.51158	4.919246456746917e-18
196.51251	6.137157409238224e-18
196.51344	7.269725708559194e-18
196.51438	8.032689677766362e-18
196.51531	7.944516799488531e-18
196.51624	7.073847011745216e-18
196.51717	5.7677293968573796e-18
196.5181	4.53243189801823e-18
196.51903	3.662180402519401e-18
196.52275	3.4471616539672268e-18
196.52369	4.091160624700807e-18
196.52462	4.90366043066138e-18
196.52555	5.549244829283957e-18
196.52648	5.678223050265263e-18
196.52741	5.4048123989587394e-18
196.52834	5.128661254318364e-18
196.53486	1.0552796838487895e-17
196.53579	1.0852771661529101e-17
196.53672	9.919390399298324e-18
196.58329	5.8329411478091844e-18
196.58423	7.009362621008354e-18
196.58516	7.823110178211445e-18
196.58609	7.895330218182175e-18
196.76234	6.516603509169358e-18
196.76327	6.5161365153347575e-18
196.88375	8.37622704122949e-18
196.88469	7.550946965268409e-18
196.88562	6.531350780889064e-18
196.88656	5.623428905951275e-18
196.88749	4.792364043338265e-18
196.92208	6.655756029476817e-18
196.92301	5.673924656827844e-18
197.38781	7.21642069849509e-18
197.38875	7.392435834445147e-18
197.38969	7.744351984342934e-18
197.43573	7.594562329038384e-18
197.43667	8.818770370289742e-18
197.53069	6.93347285615723e-18
197.53163	7.403605681515499e-18
197.53257	7.54503867867585e-18
197.53352	7.62568619149389e-18
197.54857	1.3598373714890511e-17
197.54951	1.4720652157844095e-17
197.55045	1.5193679006132483e-17
197.55139	1.4381622121900986e-17
197.55233	1.3086201646053855e-17
197.55327	1.2152460237040841e-17
197.55421	1.197049825929143e-17
197.55515	1.2415440985437051e-17
197.55609	1.3182904445613034e-17
197.55704	1.3751088284642568e-17
197.58244	1.6986428201033556e-17
197.58339	1.8598376245885828e-17
197.58809	1.4531390828150506e-17
197.61727	1.3409851288482639e-17
197.62104	1.4361735665023585e-17
197.62198	1.428601180218082e-17
197.62292	1.4488329778629336e-17
197.62386	1.5557539487234578e-17
197.62481	1.732835786627779e-17
197.62575	1.8796951470450904e-17
197.62669	1.8788840319903794e-17
197.62763	1.761354201940813e-17
197.62857	1.6046888197155476e-17
197.62951	1.4352408892252226e-17
197.65965	7.928029483352021e-18
197.66059	7.737366719146541e-18
197.66153	8.15481936540057e-18
197.66248	9.198905394634695e-18
197.66342	1.0608724023782394e-17
197.66436	1.1847876394944013e-17
197.6653	1.2594650114264784e-17
197.66624	1.2845181189163909e-17
197.69828	1.040693328277249e-17
197.69922	1.0706108281380988e-17
197.80481	1.4467047098818678e-17
197.80953	1.2276662537218004e-17
197.81047	1.1215049949992421e-17
197.81141	1.0880750106039453e-17
197.81236	1.119243326449157e-17
197.8133	1.1961972899872961e-17
197.81424	1.267221264996035e-17
197.81519	1.233524695945642e-17
197.81613	1.0932131296126504e-17
197.81707	9.617623175073486e-18
197.81802	8.98139508905942e-18
197.81896	8.834774776890655e-18
197.8199	8.751499956907727e-18
197.82085	8.630269662995167e-18
197.92279	1.1893115301330578e-17
197.92374	1.2591860088251653e-17
197.92468	1.2570267801890347e-17
197.94263	7.198112664388523e-18
197.94735	7.08559897408032e-18
197.94829	7.758587983230598e-18
197.94924	8.230459228721589e-18
197.95018	8.259464204469464e-18
197.95113	7.722706866014745e-18
197.95207	6.7639111795312936e-18
197.95302	5.86418569066096e-18
197.95774	6.542468202635713e-18
197.95869	7.230673903918418e-18
197.95963	7.679366502446279e-18
197.96058	7.548397636324214e-18
197.98892	8.969854860472938e-18
197.98987	9.431913103920101e-18
197.99081	1.0411262441917745e-17
197.99176	1.1370905493311569e-17
197.9927	1.1839741835098553e-17
197.99365	1.1981282473723624e-17
197.99459	1.2056271615886005e-17
197.99554	1.1969699333292225e-17
197.99648	1.1659619412618794e-17
197.99743	1.1145699380772907e-17
197.99837	1.0745373608704723e-17
197.99932	1.0739210488075008e-17
198.00026	1.0936610459224573e-17
198.00121	1.0995486389350115e-17
198.08347	8.879735480921033e-18
198.08442	9.728880407390831e-18
198.13551	6.044333664679288e-18
198.13646	6.012599334867039e-18
198.13741	5.496149358661599e-18
198.13835	4.847452751126656e-18
198.1393	4.019009631394873e-18
198.19137	9.040791167687237e-18
198.19232	7.726099132302024e-18
198.47397	7.515088352621029e-18
198.47492	8.017189168496044e-18
198.47587	8.251437783240724e-18
198.47682	8.42589543190336e-18
198.47777	8.49505462372721e-18
198.47872	8.381153339557174e-18
198.47967	8.04773624170386e-18
198.48062	7.585688367388881e-18
198.48442	7.262251370554055e-18
198.48537	7.907769106380123e-18
198.48632	8.05672854158718e-18
198.48727	7.832671007408349e-18
198.49297	4.6698165760062976e-18
198.49392	4.344886170339313e-18
198.49772	6.1797482634143535e-18
198.49867	7.185372310881396e-18
198.49962	8.033834048184445e-18
198.50057	8.265477320687409e-18
198.50152	7.945162708557335e-18
198.85267	7.509535514326158e-18
198.85362	7.566874801297291e-18
198.85457	7.364675228998929e-18
198.85553	7.243867638300228e-18
198.85648	7.372775526352475e-18
198.85743	7.585688367388884e-18
198.85839	7.869576695129193e-18
198.85934	7.910594866697424e-18
198.86029	7.622176066925299e-18
198.86125	7.20020725730551e-18
198.8622	6.836997000302606e-18
198.86315	6.750701655478286e-18
198.86411	6.6183304683744995e-18
198.86506	6.729287476944094e-18
198.86601	6.875831306300869e-18
198.86697	7.214290554357289e-18
198.86792	7.674226710858137e-18
198.86887	8.40101634148926e-18
198.86983	9.096339181150221e-18
198.87078	9.751400939132301e-18
198.87173	1.0111943825343798e-17
198.87269	1.0129823362921898e-17
198.87364	1.0038818030831773e-17
198.87459	1.0104921030668534e-17
198.87555	1.0486034678585766e-17
198.8765	1.1075929872778037e-17
198.87745	1.1471649976013882e-17
198.87841	1.1581782724567677e-17
198.87936	1.1634171106103646e-17
198.88032	1.1545278078586405e-17
198.88127	1.1373159083376733e-17
198.88222	1.1016029949323363e-17
198.91179	5.836464442657343e-18
198.91274	6.750701655478286e-18
198.9137	7.398200285847527e-18
198.91465	7.906600587865854e-18
198.9156	8.273681298148355e-18
198.91656	8.895834933654534e-18
198.91751	1.0242355847381737e-17
198.91847	1.2319684141721602e-17
198.91942	1.430276291833042e-17
198.92037	1.4883020643703232e-17
198.92133	1.3564610892098291e-17
198.92228	1.1272153106239932e-17
198.92324	9.041173021411358e-18
198.92419	7.274482359270687e-18
198.98431	5.755055470544205e-18
198.98526	4.5537116075580256e-18
199.00245	1.080225145216781e-17
199.0034	1.1206450544983961e-17
199.00436	1.1289076094768451e-17
199.00531	1.0851889342476507e-17
199.00627	1.0116426119081292e-17
199.00722	9.32496606749973e-18
199.00818	8.644368837008744e-18
199.00913	8.091341842750361e-18
199.01009	7.45147764532306e-18
199.01104	7.05920773883931e-18
199.012	6.666341395440297e-18
199.01295	6.3289050618945645e-18
199.01391	6.0540541184432796e-18
199.05688	1.296956753309391e-17
199.05784	1.5192896812662775e-17
199.05879	1.7204453537197875e-17
199.05975	1.8414408440442258e-17
199.06262	1.838014302872983e-17
199.06357	1.7668347376343737e-17
199.06453	1.6175539450154998e-17
199.06548	1.4181001548491074e-17
199.06644	1.2573142587924093e-17
199.06739	1.1808877692745685e-17
199.06835	1.1995137613666605e-17
199.0693	1.2994582402620594e-17
199.07026	1.4495282260038614e-17
199.07121	1.6012216021389138e-17
199.07217	1.714431367689299e-17
199.07312	1.7736993298155e-17
199.07408	1.773555724551874e-17
199.07503	1.715824251608275e-17
199.07599	1.6456364586120192e-17
199.07695	1.5911178970735767e-17
199.0779	1.5493923860241496e-17
199.07886	1.4966348381077788e-17
199.07981	1.4620732193551267e-17
199.08077	1.464519799697062e-17
199.08172	1.4482433355929415e-17
199.08268	1.421365685187473e-17
199.08363	1.424457133167356e-17
199.08459	1.4701474405134536e-17
199.08555	1.5338911951652836e-17
199.0865	1.5749062125683414e-17
199.08746	1.569771237883014e-17
199.08841	1.5199976692116207e-17
199.08937	1.423088486172372e-17
199.09032	1.3004543670339906e-17
199.09128	1.1918398630356214e-17
199.09223	1.1412705288195921e-17
199.09319	1.1464722332739171e-17
199.09415	1.1902551842309516e-17
199.0951	1.2388071528185521e-17
199.09606	1.280117791540978e-17
199.09988	1.6586865738563367e-17
199.10084	1.7304091651387243e-17
199.10179	1.737789391356558e-17
199.10275	1.7112900023442312e-17
199.1037	1.707682590723631e-17
199.10466	1.73461732535685e-17
199.11039	1.8633327762036724e-17
199.11135	1.7192543423407123e-17
199.1123	1.5849536888291654e-17
199.11326	1.5226792384370415e-17
199.11422	1.5389758183243477e-17
199.11517	1.6122982171320047e-17
199.11613	1.6877502340602053e-17
199.11708	1.7244688212026378e-17
199.12664	1.7575580899328418e-17
199.1276	1.6433037413253497e-17
199.12855	1.592428849797666e-17
199.12951	1.6056512404957473e-17
199.13047	1.6647024009419697e-17
199.13142	1.7530758449495755e-17
199.13525	1.9732219561825756e-17
199.1362	1.9069066367810598e-17
199.13716	1.7990017523046473e-17
199.13811	1.6980650625450455e-17
199.13907	1.6275417250492425e-17
199.14003	1.5671799167155733e-17
199.14098	1.5103025034867928e-17
199.14194	1.4500931447460115e-17
199.14289	1.4159471689317194e-17
199.14385	1.4186235053517096e-17
199.14481	1.4639794310618777e-17
199.14576	1.5180114142571174e-17
199.14672	1.5553738437469672e-17
199.14768	1.572001490599188e-17
199.14863	1.59401794854213e-17
199.14959	1.6478376358331404e-17
199.15054	1.724459850128277e-17
199.1515	1.7575635182408443e-17
199.15246	1.687547686143821e-17
199.15341	1.5188994790837585e-17
199.15437	1.3205817568070648e-17
199.15915	1.2805202051846103e-17
199.16011	1.366216095282471e-17
199.16106	1.4135074927978546e-17
199.16202	1.435978366804673e-17
199.16297	1.4790521291036342e-17
199.16393	1.5532842105483234e-17
199.16489	1.6659846290415164e-17
199.16584	1.7708187351106287e-17
199.16776	1.875183061990088e-17
199.16871	1.98759125166198e-17
199.16967	2.0627165659813656e-17
199.17063	2.0407423847800818e-17
199.17158	1.9359461867346034e-17
199.17254	1.7975165442696204e-17
199.17349	1.6857598107128947e-17
199.17445	1.627199213112827e-17
199.17541	1.6388374566173233e-17
199.17636	1.7231253991980782e-17
199.17732	1.858331085738202e-17
199.17828	1.9648714943098994e-17
199.17923	1.9550856038606063e-17
199.18019	1.831462568852794e-17
199.18115	1.6703035552697112e-17
199.1821	1.5375758372452128e-17
199.18306	1.4611838943225544e-17
199.18402	1.4221063283836406e-17
199.18497	1.3702738571929276e-17
199.18593	1.3003607632585679e-17
199.18688	1.2306823410977839e-17
199.18784	1.1771842285687521e-17
199.1888	1.1503627932799732e-17
199.18975	1.1626776895662512e-17
199.19071	1.2073184863571752e-17
199.19167	1.2766659177777606e-17
199.19262	1.3461414960056793e-17
199.19358	1.3973779659694538e-17
199.19454	1.4160155173840672e-17
199.19549	1.399316593585268e-17
199.19645	1.376321593160628e-17
199.19741	1.3836772281444526e-17
199.19836	1.428880703718573e-17
199.19932	1.5156040668372155e-17
199.20028	1.5949724641229588e-17
199.20123	1.6393172186165188e-17
199.20219	1.634197319991257e-17
199.20315	1.638539657741143e-17
199.2041	1.695639175136471e-17
199.20506	1.821282608546644e-17
199.20602	1.9661753741316916e-17
199.20889	1.8683882663728678e-17
199.20984	1.6825405347635907e-17
199.2108	1.508406218438628e-17
199.21176	1.3651506882552314e-17
199.21271	1.2759378166814935e-17
199.21367	1.228671312384931e-17
199.21463	1.201255796097652e-17
199.21558	1.173851162114874e-17
199.21654	1.1350438792176354e-17
199.2175	1.1208236960597551e-17
199.21845	1.1305584737531058e-17
199.21941	1.1400761016208977e-17
199.22037	1.1459925697287611e-17
199.22133	1.1555169001316e-17
199.22228	1.1619991819305913e-17
199.22324	1.158750253069305e-17
199.2242	1.1419242098243273e-17
199.22515	1.0965204418837665e-17
199.22611	1.045749153249412e-17
199.22707	1.0233179387125106e-17
199.22802	1.0257655697364329e-17
199.22898	1.0173896054251499e-17
199.22994	9.769856635183406e-18
199.23089	9.220016271590096e-18
199.23185	8.924892492224415e-18
199.23281	9.168418758941531e-18
199.23376	9.874555372129412e-18
199.23472	1.0744637376593096e-17
199.23568	1.1331159705307977e-17
199.23664	1.134945707430221e-17
199.23759	1.1267006175625453e-17
199.23855	1.148696170954729e-17
199.23951	1.2304799109667954e-17
199.24046	1.337962018198842e-17
199.24142	1.4010016087592514e-17
199.24238	1.3767516688031414e-17
199.26439	1.1915603344003385e-17
199.26535	1.2443174388001004e-17
199.26631	1.2784273347846115e-17
199.26726	1.2457064831384605e-17
199.26822	1.139645012260214e-17
199.26918	1.0106143060250413e-17
199.27014	9.090343380701699e-18
199.28354	8.420116206834786e-18
199.2845	8.503837356818524e-18
199.28545	8.707501774510027e-18
199.28641	8.944334343274826e-18
199.28737	9.177110699104282e-18
199.28833	9.472022088745273e-18
199.28928	9.60860431096329e-18
199.29024	9.647562409476647e-18
199.2912	9.378091955239703e-18
199.29216	9.027946489183801e-18
199.29311	8.701621515174423e-18
199.29407	8.491141000998902e-18
199.29503	8.527567133201356e-18
199.29599	8.677310810237526e-18
199.29694	8.827020892033326e-18
199.2979	8.78519879356337e-18
199.29886	8.583363053478879e-18
199.31227	1.059791825489076e-17
199.31322	1.0812991339496069e-17
199.31418	1.1321182180915022e-17
199.31514	1.1784673276070463e-17
199.3161	1.1948512970164545e-17
199.31706	1.1790737924631258e-17
199.31801	1.1510267228207384e-17
199.31897	1.1409723576607344e-17
199.31993	1.1605855454159396e-17
199.32089	1.2196336300251997e-17
199.32184	1.305236308922436e-17
199.3228	1.3762743033615414e-17
199.32376	1.3938104368820067e-17
199.32472	1.3287331230558909e-17
199.32568	1.2069550355426067e-17
199.32663	1.0735777738987368e-17
199.32759	9.707826664648653e-18
199.34867	8.42589543190336e-18
199.34963	8.818826485671378e-18
199.35058	8.85345018825858e-18
199.35154	8.529502347966507e-18
199.40521	7.469334243591451e-18
199.40617	7.78119904794267e-18
199.40713	7.537591904653253e-18
199.40809	6.9351690931585746e-18
199.56255	6.6504781142933836e-18
199.56351	6.240541908986261e-18
199.56447	6.126736181013861e-18
199.56543	5.981552656102785e-18
199.56639	5.87318224647524e-18
199.56735	5.834201097821061e-18
199.56831	5.695493718824631e-18
199.56927	5.430980136053379e-18
199.57023	5.079034226769374e-18
199.57119	4.449265138691362e-18
199.59712	5.906943589439982e-18
199.59808	5.662472576567755e-18
199.59904	5.334968242058994e-18
199.6	5.2107667717351815e-18
199.60096	5.2107667717351815e-18
199.60192	5.3989792494152615e-18
199.60288	5.4628851157278285e-18
199.60384	5.42803277214106e-18
199.6048	5.28598744045412e-18
199.60576	4.992716404591514e-18
199.60672	4.507885526322009e-18
199.68648	7.602814297895661e-18
199.68744	7.637001383338755e-18
199.6884	7.24763662822942e-18
199.69321	6.117105507647463e-18
199.69417	5.989119037651745e-18
199.69513	5.637719023466795e-18
199.76534	7.31973877798069e-18
199.7663	7.428616248420888e-18
199.76726	7.256396736583746e-18
199.76823	6.849409080007084e-18
199.79036	7.198796597388843e-18
199.79132	8.206170700124528e-18
199.79228	8.823950345945205e-18
199.79324	8.427090826074336e-18
199.79421	7.379461758308478e-18
199.79517	6.057588749008376e-18
199.79613	5.146524129245444e-18
199.79709	4.605455310413004e-18
199.79806	4.5115127164624635e-18
199.79902	4.369512486395128e-18
199.79998	4.20687680001617e-18
199.80094	4.338297033425102e-18
199.8019	4.640910854891018e-18
199.80287	5.18581968822433e-18
199.80383	5.8482515496548594e-18
199.80479	6.4779482825595e-18
199.80575	6.8336589045662255e-18
199.80672	6.596695886403656e-18
199.80768	5.9820498472996065e-18
199.80864	5.046410451231267e-18
199.83752	9.064732044682338e-18
199.83848	9.45665161235167e-18
199.8953	4.600670952848679e-18
199.89627	4.149138364878732e-18
199.89723	3.763345995832716e-18
199.90108	5.096081186290887e-18
199.90205	5.9588281374645475e-18
199.90301	6.963848771197508e-18
199.90397	7.776506070159719e-18
199.90494	8.138427612140888e-18
199.9059	7.842451395102536e-18
199.90686	7.00749011718204e-18
199.90783	5.561475616148302e-18
199.93963	3.0086981383451114e-18
199.94059	3.1700711417591945e-18
199.94155	3.434302233299629e-18
199.94252	3.856615897256722e-18
199.94348	4.420997089169727e-18
199.94445	4.821318186632714e-18
199.94541	5.098787786078846e-18
199.94637	5.12977105029503e-18
199.94734	5.127278374268694e-18
199.9483	5.153750226202203e-18
199.96469	5.613765473521661e-18
199.96565	5.7663610741745434e-18
199.96662	5.3751202314748355e-18
199.96758	4.623261846124645e-18
199.97336	3.641378466130762e-18
199.97433	4.300681960852813e-18
199.97529	4.5165686168713165e-18
199.97626	4.5799106582682575e-18
200.09877	1.7094625525968712e-18
200.09974	1.897717333243827e-18
200.1007	2.035339927351193e-18
200.10167	1.9346210688965976e-18
200.10264	1.897903445021968e-18
200.1036	1.9981041109872814e-18
200.10457	2.3080827936124536e-18
200.10553	2.6270139648029817e-18
200.1065	2.8120505845187266e-18
200.11422	3.593581206551715e-18
200.11519	3.6861083384644206e-18
200.11615	3.5075232485736885e-18
200.13063	3.0247492618227832e-18
200.1316	2.9903888576371647e-18
200.13257	3.0247492618227832e-18
200.13353	2.903332960154252e-18
200.24657	3.07222802207281e-18
200.24754	3.375196263584729e-18
200.24851	3.4199717824533303e-18
200.24947	3.226952940703153e-18
200.35878	3.819133667033429e-18
200.42073	8.400407407629046e-18
200.4217	9.174286410690481e-18
200.42267	9.938647484573168e-18
200.42364	1.0724426690305826e-17
200.42461	1.1102052027207958e-17
200.42558	1.119129398849703e-17
200.42655	1.123131414675885e-17
200.42751	1.1282355877432194e-17
200.42848	1.1322936748798943e-17
200.42945	1.1133108989909585e-17
200.43042	1.0625920408956629e-17
200.43139	1.0057088464227699e-17
200.43236	9.609682432148276e-18
200.43332	9.425685581419876e-18
200.43429	9.247583954612723e-18
200.43526	8.898504435544797e-18
200.43623	8.29684108630555e-18
200.4372	7.95539779875385e-18
200.43817	8.034729991354937e-18
200.43914	8.658051617150122e-18
200.4401	9.425952749478244e-18
200.44107	9.763765719585421e-18
200.44204	9.550294029125383e-18
200.44301	9.115589566995743e-18
200.44398	9.046104158169908e-18
200.44495	9.626321109499522e-18
200.44592	1.110033823481579e-17
200.44688	1.327041567149964e-17
200.44785	1.5827654185248766e-17
200.44882	1.7787095859593913e-17
200.44979	1.8126265915067756e-17
200.45076	1.6906537520893186e-17
200.45173	1.516371757674166e-17
200.4527	1.3617142612498413e-17
200.45367	1.2790003814098116e-17
200.45463	1.2766102343067598e-17
200.4556	1.3126082541560946e-17
200.45657	1.3430353593732871e-17
200.45754	1.3229463197286832e-17
200.45851	1.2586547707910256e-17
200.45948	1.1830800836811065e-17
200.46045	1.1416679233066828e-17
200.46142	1.173072179936817e-17
200.46238	1.280315602486953e-17
200.46335	1.4471570945787626e-17
200.46432	1.639534367466816e-17
200.46529	1.8063179879942056e-17
200.46626	1.9167116407203222e-17
200.46723	1.968563632984962e-17
200.4682	1.992809476440118e-17
200.46917	1.9938348799635894e-17
200.47014	1.9421604004362265e-17
200.4711	1.8129502528847613e-17
200.47207	1.6575048328279863e-17
200.47304	1.5279041611715795e-17
200.47401	1.4556475662491646e-17
200.47498	1.447134884528173e-17
200.47595	1.4846788359672415e-17
200.47692	1.5198838888227085e-17
200.47789	1.4957342658695273e-17
200.47886	1.403880417616848e-17
200.47982	1.3107475316657681e-17
200.48079	1.2550427933357198e-17
200.48176	1.2311610739928735e-17
200.48273	1.2344631666583228e-17
200.4837	1.2586208343001301e-17
200.48467	1.3058443132500016e-17
200.48564	1.3533445444679976e-17
200.48661	1.384542890754497e-17
200.48758	1.3795549846225762e-17
200.48855	1.31610911742403e-17
200.48951	1.2228041337359643e-17
200.49048	1.1628196562401094e-17
200.49145	1.1775822385779234e-17
200.49242	1.2805807949381138e-17
200.49339	1.4335081782948844e-17
200.49436	1.5819890825926588e-17
200.49533	1.6643144230660547e-17
200.4963	1.6660960448505295e-17
200.49727	1.6218448070485087e-17
200.49824	1.5585849632487576e-17
200.49921	1.5133004156518332e-17
200.50018	1.502074606249684e-17
200.50114	1.513316228994444e-17
200.50211	1.5159888212135546e-17
200.50308	1.5007198212220324e-17
200.50405	1.4673251237838498e-17
200.50502	1.424053982501259e-17
200.50599	1.3885521201184466e-17
200.50696	1.3761753924698043e-17
200.50793	1.4084106273510698e-17
200.5089	1.493889694635136e-17
200.50987	1.6097799192351328e-17
200.51084	1.7083416142339995e-17
200.51181	1.730994220454007e-17
200.51278	1.704007819765891e-17
200.51374	1.678259510358221e-17
200.51471	1.6686396354968576e-17
200.51568	1.6893902516538726e-17
200.51665	1.7441837272857882e-17
200.51762	1.811189266121064e-17
200.51859	1.8384211488933946e-17
200.51956	1.7714138044011764e-17
200.52053	1.6119684543817625e-17
200.5215	1.4316330655558258e-17
200.52247	1.2906615782258817e-17
200.52344	1.2152865856348713e-17
200.52441	1.205488271460793e-17
200.52538	1.267863964934697e-17
200.52635	1.38002031205797e-17
200.52732	1.494557306615996e-17
200.52828	1.5625804744657078e-17
200.52925	1.5675059866812886e-17
200.53022	1.5431281234709018e-17
200.53895	1.1652512006742128e-17
200.53992	1.307701553628771e-17
200.54089	1.427859404448121e-17
200.54186	1.4703261700138946e-17
200.54283	1.442326684279423e-17
200.5438	1.3766835265190133e-17
200.54477	1.3089155286003805e-17
200.54574	1.2520498448015997e-17
200.54671	1.2316034172142085e-17
200.54768	1.249848499169112e-17
200.54865	1.3169131750368489e-17
200.54961	1.4061294635572256e-17
200.55058	1.4795922260397184e-17
200.55155	1.4908470771753257e-17
200.55252	1.434235922462793e-17
200.55349	1.337052298595946e-17
200.55446	1.246245718682045e-17
200.55543	1.1906163434465757e-17
200.5564	1.1720978309012963e-17
200.55737	1.1662472413029595e-17
200.55834	1.1544258179158428e-17
200.55931	1.1282614680735576e-17
200.56028	1.097591379166794e-17
200.56125	1.0781214061053525e-17
200.56222	1.0573309248190299e-17
200.56319	1.0272657017897578e-17
200.56416	1.010762038553632e-17
200.56513	1.0185574470704945e-17
200.5661	1.05479867931203e-17
200.56707	1.1278313846814702e-17
200.56804	1.2201855951990386e-17
200.56901	1.3008869703969235e-17
200.56998	1.344348280211305e-17
200.57095	1.3552605469429331e-17
200.57192	1.3410046914350368e-17
200.57289	1.3203853341060098e-17
200.57386	1.3039691477775216e-17
200.57483	1.3025993499317913e-17
200.5758	1.3343663085916634e-17
200.57677	1.4036483677132028e-17
