Wavelength	Xsec_5
195.45687	2.8875138832480448e-18
195.45779	3.172469187328693e-18
195.52966	2.324314456343958e-18
195.53058	2.5988555825791677e-18
195.62095	4.174977274282909e-18
195.62187	4.238913160492914e-18
195.66432	2.9093568733260962e-18
195.66524	2.778272606317331e-18
195.66617	2.5870854886708416e-18
195.68555	3.594502977005947e-18
195.68648	3.482452443555412e-18
195.70863	2.6831006178997487e-18
195.70956	2.7499060292777444e-18
195.71048	3.1171445951185996e-18
195.71141	3.702921640352447e-18
195.71233	4.2045051204630824e-18
195.74096	2.2111981695168794e-18
195.74188	2.3868666557084544e-18
195.74281	2.3943449686548596e-18
195.74373	2.2197652237240004e-18
195.75112	3.3679817202726186e-18
195.75204	3.379552576628439e-18
195.75297	3.3965988768659323e-18
195.75389	3.526152717405569e-18
195.75482	3.675276944639816e-18
195.76128	2.692070589922055e-18
195.76221	3.123844464245254e-18
195.7659	3.405237407617876e-18
195.76683	3.0766461462940204e-18
195.76775	2.815027295774561e-18
195.76867	2.6889916508660443e-18
195.7696	2.75750061354527e-18
195.77052	2.9190467441870203e-18
195.77145	3.0078219028271684e-18
195.77237	2.8951156880424232e-18
195.77329	2.6352804066374267e-18
195.77422	2.3299099930871306e-18
195.78438	2.8522282359797957e-18
195.78531	3.1727764204582337e-18
195.80194	2.9907426470772458e-18
195.80287	2.8651794242207757e-18
195.80379	2.8157098110805838e-18
195.84077	2.582151725344853e-18
195.8417	2.1555870298561613e-18
195.84262	2.0643864189208754e-18
195.84354	2.1919944927242453e-18
195.84447	2.2909023602837918e-18
195.84539	2.2137716387192178e-18
195.84632	1.953100638313506e-18
195.85187	2.529058394427682e-18
195.85279	3.123475145526103e-18
195.85372	3.4630265813203475e-18
195.85464	3.509059432721387e-18
195.95179	3.348187089802265e-18
195.99994	4.500087973351894e-18
196.00087	4.815001102761712e-18
196.00179	4.436227330762188e-18
196.00272	3.899622243237822e-18
196.08147	4.542030808571643e-18
196.0824	4.6860947493476636e-18
196.10187	3.994694311612847e-18
196.1028	3.72460288919653e-18
196.10372	3.56909526828512e-18
196.10465	3.503451740988604e-18
196.10558	3.5756695462776765e-18
196.11856	2.901788700913519e-18
196.11949	2.6338347562893844e-18
196.18071	3.5843838949483994e-18
196.18163	3.691425493460699e-18
196.24289	4.684962424035776e-18
196.26611	4.648767349149572e-18
196.26704	4.156261745356523e-18
196.26796	4.042746611218604e-18
196.26889	4.175212334359342e-18
196.26982	4.419232029726087e-18
196.33299	3.9587705193323706e-18
196.48273	4.155942540698002e-18
196.48366	3.8515887711853874e-18
196.48459	3.6218136327748335e-18
196.52555	4.1881539479662084e-18
196.52648	3.621744435517322e-18
196.52741	3.409281849591164e-18
196.63362	4.514606099058691e-18
196.63455	4.217643113704328e-18
196.63548	3.778028219149833e-18
196.63641	3.2754550095910325e-18
196.66438	3.286459561744218e-18
196.69423	3.8585808527391845e-18
196.69516	3.674778280938091e-18
196.74087	3.934006929049016e-18
196.74181	3.677394153437393e-18
196.74274	3.4865142072857276e-18
196.74367	3.43798444544932e-18
196.74834	4.1344206765367585e-18
196.74927	3.5383924981605e-18
196.75021	2.9662371407885617e-18
196.75114	2.6413177013270096e-18
196.75207	2.625679312530933e-18
196.75301	2.8291857981678307e-18
196.75394	3.0345559580789908e-18
196.75487	3.113937799087304e-18
196.75581	3.0403046252037678e-18
196.75674	2.910246537816127e-18
196.75767	2.865850116333061e-18
196.75861	2.9897774126105408e-18
196.75954	3.2535209769860402e-18
196.76047	3.519305681586666e-18
196.76141	3.644114361937736e-18
196.76234	3.49632087953856e-18
196.76327	3.1446426881859774e-18
196.76421	2.7522433295962683e-18
196.76514	2.5128223439389916e-18
196.77447	3.4446989976607146e-18
196.77541	4.101938248588294e-18
196.78007	3.268626960991423e-18
196.78101	3.3012887216385804e-18
196.78194	3.5115069147891176e-18
196.78288	3.749379683320098e-18
196.78941	4.291108216883044e-18
196.79034	3.908294276270899e-18
196.79128	3.595278542869801e-18
196.79221	3.580422952694776e-18
196.79781	3.4152830614353006e-18
196.79875	3.114223634863618e-18
196.79968	2.913917099084831e-18
196.80061	2.8630067515507533e-18
196.80155	2.922529295459788e-18
196.80248	3.1419943651744063e-18
196.82023	4.414131725131064e-18
196.82116	3.860572996185575e-18
196.82209	3.747371185645603e-18
196.9146	3.819726418714991e-18
196.93142	2.735584151256412e-18
196.93236	2.7824525499637793e-18
196.93329	3.060863954684188e-18
196.93423	3.429472150936576e-18
196.93797	3.474022044205002e-18
196.9389	3.3785459920850266e-18
196.93984	3.3720855014123643e-18
196.94078	3.4240405347689746e-18
196.94171	3.536021640114411e-18
196.94732	4.53443156564697e-18
196.94826	3.8828817793843704e-18
196.94919	3.256629057351807e-18
196.95013	2.8576750992181088e-18
196.95106	2.651794105842844e-18
196.952	2.5233958384977946e-18
196.95293	2.4320822875154657e-18
196.95387	2.4450364007206918e-18
196.9548	2.7234088301705518e-18
196.95574	3.3291547664113954e-18
196.96509	3.1771452648288375e-18
196.96603	2.973782026030296e-18
196.96696	2.9448131180551177e-18
196.96977	3.571451821762523e-18
196.9707	3.892612949790419e-18
196.97164	4.383447099630145e-18
196.97538	3.4627789614466735e-18
196.97631	2.9256621047517078e-18
196.97725	2.773022827477414e-18
196.97818	2.8855339421257614e-18
196.98193	4.25657671644015e-18
196.99128	3.039775986738495e-18
196.99222	3.5974434978240344e-18
196.99783	3.0170155701569174e-18
197.03058	4.20995603679803e-18
197.03152	3.89282600796007e-18
197.03245	3.642235562112594e-18
197.03339	3.46509757780801e-18
197.03433	3.3604696854639623e-18
197.03526	3.34373670648757e-18
197.0362	3.322072678975895e-18
197.03713	3.18855482899184e-18
197.06709	3.2154851792440026e-18
197.07364	3.3575292367658233e-18
197.07458	3.2827044343156103e-18
197.07552	3.2168800801349405e-18
197.07645	3.0193526424932056e-18
197.12047	3.1907619755234377e-18
197.12141	3.452948965432137e-18
197.12235	3.611347620671929e-18
197.12328	3.699521753330259e-18
197.12422	3.7641801426355605e-18
197.12516	3.778877847925235e-18
197.12609	3.7787397044500204e-18
197.12703	3.867591106749693e-18
197.12797	3.914004148522174e-18
197.1289	3.7026710175913654e-18
197.12984	3.2562999460700798e-18
197.13078	2.8879575726490237e-18
197.13171	2.7258482580658625e-18
197.14202	2.022991564663851e-18
197.14296	2.5021461980882914e-18
197.14389	3.0598463470128925e-18
197.14483	3.501202449586643e-18
197.14577	3.558441151641928e-18
197.1467	3.190343991411987e-18
197.14764	2.7897460966595005e-18
197.14858	2.543187500530648e-18
197.14952	2.446164792571565e-18
197.15045	2.4180560943104865e-18
197.15139	2.4072417214585246e-18
197.15233	2.4218438407471372e-18
197.15326	2.454380205583167e-18
197.1542	2.5415807074143033e-18
197.15514	2.6830516202210786e-18
197.15795	2.85767864375561e-18
197.15889	2.8866823345143735e-18
197.15982	2.999555986671323e-18
197.16076	3.1806391705815308e-18
197.1617	3.4073952862085342e-18
197.18419	2.8962432804583387e-18
197.187	2.8538089751514936e-18
197.18794	2.9266830415749667e-18
197.18888	2.9219842323033315e-18
197.18982	2.746345259339845e-18
197.19732	2.625943462087755e-18
197.19825	3.2428991251843825e-18
197.19919	3.797724199528985e-18
197.20482	2.9448115740349685e-18
197.20575	2.7806262454809544e-18
197.22545	2.5230840411451246e-18
197.22638	2.6518423780472853e-18
197.22732	2.5659094157672043e-18
197.22826	2.241401429253263e-18
197.2292	1.8546341123610126e-18
197.23013	1.5744293943025371e-18
197.23107	1.5176990855815314e-18
197.23201	1.6703676839959092e-18
197.23295	1.968869114885519e-18
197.23389	2.3127333738554766e-18
197.23482	2.5968414531375443e-18
197.23576	2.7815536635798277e-18
197.23858	3.076566519796675e-18
197.23951	3.1566583840338887e-18
197.24045	3.134205823212218e-18
197.24139	3.009106434084316e-18
197.24233	2.8641435666781703e-18
197.24327	2.8005913778495283e-18
197.2442	2.818085475502827e-18
197.24514	2.8701339029673825e-18
197.24608	2.873036909387324e-18
197.24702	2.8293509372041958e-18
197.24796	2.782967992908921e-18
197.24889	2.7409084951510094e-18
197.24983	2.6232182436709065e-18
197.25077	2.438518308217667e-18
197.25171	2.205916528508086e-18
197.25265	1.947644736828643e-18
197.25358	1.66432255399528e-18
197.25452	1.4037948035680701e-18
197.2564	1.269422118636244e-18
197.25734	1.4963214338316172e-18
197.25827	1.8594091908474307e-18
197.25921	2.2632486855609526e-18
197.26015	2.5949520500411508e-18
197.26109	2.7412216480475005e-18
197.26203	2.691282755644623e-18
197.26296	2.5459503692173687e-18
197.2639	2.3773512247453993e-18
197.26484	2.2338110095157395e-18
197.27235	2.0993874446523103e-18
197.27328	2.434184007374263e-18
197.27422	2.725640268687445e-18
197.27516	2.952262440520968e-18
197.2761	3.194161236106748e-18
197.27704	3.472926388025041e-18
197.32396	4.84858994451012e-18
197.3249	4.6199947263012386e-18
197.32584	4.488162714388543e-18
197.38124	4.79857543607667e-18
197.50154	4.980229209590819e-18
197.52787	4.568917681344051e-18
197.54575	4.7580215582848015e-18
197.54669	4.758290648435292e-18
197.55045	4.720148518129272e-18
197.55139	4.080440015113913e-18
197.55233	3.911944368014442e-18
197.58339	4.351084061423603e-18
197.58997	3.662587747318357e-18
197.59091	3.221398928783284e-18
197.59186	3.105951341374993e-18
197.61916	3.839747341414494e-18
197.6201	3.6970000037157564e-18
197.62104	3.934215847527831e-18
197.62198	4.4051380176039e-18
197.62669	4.305936467287412e-18
197.62763	4.076378433680894e-18
197.62857	3.982242155553505e-18
197.62951	3.907335315804916e-18
197.64929	3.4054195019593372e-18
197.65023	3.9626582267347375e-18
197.92279	4.478164595614595e-18
197.92374	4.228271816680384e-18
197.92468	4.167176336624056e-18
197.92562	4.240051891744431e-18
197.96152	5.077385796649297e-18
197.96813	4.5521431993154895e-18
197.96908	4.8077187038049286e-18
197.9738	5.383131445226886e-18
197.97475	5.367004795148029e-18
197.97569	5.144244231113481e-18
197.97664	4.924839973209328e-18
197.98325	3.957108301658269e-18
197.9842	3.8641859323979736e-18
197.98514	4.070883172579995e-18
198.01633	4.592914981248788e-18
198.01728	4.75914715338156e-18
198.03997	4.127717916078884e-18
198.04091	3.7252485689207645e-18
198.04186	3.413631399941889e-18
198.0428	3.3792212591520427e-18
198.04375	3.7626508604681474e-18
198.05888	4.9704218747911514e-18
198.05983	4.570019717525227e-18
198.06077	4.27499658707345e-18
198.06172	4.2708998891719956e-18
198.08063	3.861628902219527e-18
198.08158	3.874720233851037e-18
198.08253	4.209864955675822e-18
198.12983	4.5820533681001825e-18
198.13078	4.739193043309868e-18
198.13551	3.651422947012552e-18
198.13646	3.2359991030295753e-18
198.13741	3.3738406965560614e-18
198.14119	3.181098504687791e-18
198.14214	3.1833269101993973e-18
198.14308	3.580351537840014e-18
198.14403	4.099444534264742e-18
198.14498	4.513379891099197e-18
198.18947	3.720909089809975e-18
198.19042	4.336172809445078e-18
198.19232	4.2617228681881934e-18
198.19326	3.862005940347899e-18
198.19421	3.5583605444511775e-18
198.19516	3.472948533360009e-18
198.1961	3.589632780550144e-18
198.19705	3.806941651636316e-18
198.198	3.951156587818897e-18
198.19895	3.892857039082134e-18
198.19989	3.673122238897714e-18
198.20084	3.459652406069443e-18
198.21505	3.1074606783352964e-18
198.21599	2.8419781256340486e-18
198.21694	2.7678798258659015e-18
198.21789	2.9283723283044487e-18
198.21884	3.2693828962462823e-18
198.22547	4.047957762483739e-18
198.22641	3.496291524943303e-18
198.22736	3.0674994771870916e-18
198.22831	2.931914913405173e-18
198.23683	4.9056566447000006e-18
198.23778	4.8788696548510466e-18
198.23873	4.697777594200699e-18
198.23968	4.440682016173014e-18
198.24062	4.2788582080308414e-18
198.24157	4.253314469677729e-18
198.24252	4.408956336284987e-18
198.24347	4.678417312479598e-18
198.24441	4.833074702481991e-18
198.24536	4.806722291066402e-18
198.26716	3.3655034096938584e-18
198.2681	3.2507735120034896e-18
198.27189	3.428330765841903e-18
198.27284	3.79842652627095e-18
198.27379	3.92545282169957e-18
198.27474	3.849251770640691e-18
198.27569	3.7497432753841606e-18
198.28327	4.454557433423358e-18
198.28422	4.396918413830778e-18
198.28516	4.0372316660685515e-18
198.28611	3.4740531962335094e-18
198.28706	2.990685073276356e-18
198.28801	2.7164341926243324e-18
198.28896	2.6734512551904863e-18
198.2899	2.754277739391066e-18
198.29085	2.8036281080619047e-18
198.2918	2.7252850360894605e-18
198.29275	2.6401267505990223e-18
198.2937	2.6650261819071687e-18
198.29464	2.846517567243063e-18
198.29559	3.142945401538339e-18
198.29654	3.479750962441771e-18
198.29749	3.786368779116779e-18
198.30602	2.5872884170514433e-18
198.30697	2.770532308287577e-18
198.30792	3.082035361721006e-18
198.30886	3.2947211590084775e-18
198.31076	3.161801854919516e-18
198.31171	3.088032243113564e-18
198.31266	3.0825172660257055e-18
198.3136	3.212697758695038e-18
198.33162	3.5343481986736e-18
198.33257	3.465085407136111e-18
198.33352	3.5895791383841386e-18
198.33447	3.903018561864319e-18
198.33541	4.338529226323109e-18
198.33826	4.674055225256035e-18
198.33921	4.34932255047473e-18
198.34016	4.192349820619172e-18
198.34964	3.799893572218554e-18
198.35059	3.8197147411996964e-18
198.35154	4.051928014947118e-18
198.35249	4.369387689988917e-18
198.35343	4.6470594506043214e-18
198.35438	4.8491119805522785e-18
198.35533	5.019258932159752e-18
198.37241	3.062607688437327e-18
198.37336	3.283082738181596e-18
198.3743	3.583283440663871e-18
198.37525	3.96200976107299e-18
198.39803	2.922861570207361e-18
198.39897	2.9912228228963213e-18
198.39992	3.0823997412354206e-18
198.40087	3.159047194202668e-18
198.40182	3.2057537966380797e-18
198.40277	3.2656416340739867e-18
198.40372	3.461803912893851e-18
198.42555	4.223446435077068e-18
198.4265	5.012169650851526e-18
198.43504	4.102787742224401e-18
198.43599	3.4770957056986485e-18
198.43694	3.070257749422377e-18
198.43789	2.6629754217020604e-18
198.44643	2.860465911095084e-18
198.44738	3.160865655962665e-18
198.44833	3.2906748406261263e-18
198.44928	3.1891448028349074e-18
198.45023	2.9260765060432516e-18
198.45308	2.8429081832030664e-18
198.45783	2.962116497516223e-18
198.45878	2.833947261309093e-18
198.45973	2.8293138115654078e-18
198.46068	2.8611749991324985e-18
198.46163	2.858572309391965e-18
198.46258	2.787794152523067e-18
198.46353	2.707390893581937e-18
198.46447	2.65983489938671e-18
198.46542	2.6698309023016666e-18
198.46637	2.7611389956713208e-18
198.46732	2.889735790018707e-18
198.46827	3.0473033307831334e-18
198.46922	3.2780454723762173e-18
198.47302	4.616852830145206e-18
198.47397	4.589290347861306e-18
198.47492	4.464198171518738e-18
198.47587	4.378460432104478e-18
198.48727	3.639208158026535e-18
198.48822	3.4583771215136233e-18
198.48917	3.2293299427926448e-18
198.49012	3.0219752414338368e-18
198.49107	2.9267621958081382e-18
198.49202	2.9427949571171753e-18
198.49297	3.0375856920829e-18
198.49392	3.1403901644706387e-18
198.49487	3.225973547526858e-18
198.49582	3.282355303305462e-18
198.49677	3.301078764431104e-18
198.49772	3.3228373550075585e-18
198.49867	3.400127275505635e-18
198.49962	3.5606119536703736e-18
198.50057	3.8137278608130616e-18
198.50152	4.160667082761195e-18
198.50247	4.612765658269026e-18
198.50342	5.020437529789503e-18
198.50437	5.0105514968296766e-18
198.50532	4.61533747038984e-18
198.52622	2.975870030969024e-18
198.52717	3.306014385964707e-18
198.52812	3.7153241758939096e-18
198.52907	4.04294204864544e-18
198.53002	4.045395563710573e-18
198.53097	3.7563625642505214e-18
198.53192	3.4038736433897086e-18
198.53287	3.0446340320118368e-18
198.53382	2.7227685102652234e-18
198.53477	2.4702089891682426e-18
198.53572	2.3741144766150233e-18
198.53667	2.411145854895354e-18
198.53762	2.574236677002215e-18
198.53857	2.8004373332770637e-18
198.53952	3.0195280409250185e-18
198.54047	3.1908037069895236e-18
198.54142	3.267687867541358e-18
198.54237	3.2553946859193206e-18
198.54332	3.190985741393307e-18
198.54427	3.1309758077865928e-18
198.54522	3.1209415924073416e-18
198.54617	3.130218383753715e-18
198.54712	3.1171228937129092e-18
198.54807	3.0415646978607545e-18
198.54902	2.894653238090643e-18
198.54997	2.6789396692137052e-18
198.55093	2.4381673373192532e-18
198.55188	2.2571468362082713e-18
198.55663	3.1428371691586232e-18
198.55758	3.2219134828748075e-18
198.55853	3.244852187034532e-18
198.55948	3.2422643671383547e-18
198.56043	3.291916491732606e-18
198.56138	3.49569560991105e-18
198.56233	3.8465066937167725e-18
198.56328	4.136736417010583e-18
198.56423	4.145643753992241e-18
198.56518	3.893759356075294e-18
198.56613	3.5969709050632075e-18
198.56708	3.4204445331460522e-18
198.56803	3.401513245399552e-18
198.56898	3.497737128580756e-18
198.56994	3.624931859469717e-18
198.57089	3.6524925015599834e-18
198.57184	3.5599460107566875e-18
198.57279	3.389343370711805e-18
198.57374	3.199390372059301e-18
198.58324	2.9119574239708855e-18
198.5842	3.1820336308602174e-18
198.58515	3.383330797648223e-18
198.5861	3.4243297767786373e-18
198.58705	3.287959236354432e-18
198.588	3.0466271479333822e-18
198.59275	2.831391165067012e-18
198.5937	3.0229210270961943e-18
198.5956	3.350653305383317e-18
198.59656	3.3738721506138284e-18
198.59751	3.3012677896753797e-18
198.59846	3.183938674936556e-18
198.59941	3.0590048116809684e-18
198.60036	2.9974549532643305e-18
198.60131	2.9372839591115007e-18
198.61082	3.311325321112267e-18
198.61177	3.018182510301513e-18
198.61272	2.8636663835869532e-18
198.61367	2.8556925499807027e-18
198.61462	2.921738731100493e-18
198.61557	2.897476018240177e-18
198.61653	2.695838036532619e-18
198.61748	2.5126619455619652e-18
198.61843	2.4914471608421356e-18
198.61938	2.601096193349214e-18
198.62033	2.7314776054975696e-18
198.62128	2.864799337655236e-18
198.62223	3.0490319450117756e-18
198.62318	3.338380774456671e-18
198.62413	3.6542763693353205e-18
198.67265	2.2673012979137228e-18
198.6736	2.230451806656954e-18
198.67931	2.287648085366446e-18
198.68027	2.5576368813466522e-18
198.68122	2.7463202234579324e-18
198.68217	2.8157091081246982e-18
198.68312	2.7816869964830934e-18
198.68407	2.6528748725004955e-18
198.68502	2.4587344557358725e-18
198.68598	2.2075120769554027e-18
198.70216	2.5727694519320644e-18
198.75071	2.5405186957370114e-18
198.75167	2.4672784358798534e-18
198.75262	2.3187244496996316e-18
198.75357	2.150691023314955e-18
198.75452	2.026620757018378e-18
198.75548	1.9487489840821476e-18
198.75643	1.9349117298222454e-18
198.75738	1.964427242170592e-18
198.76595	2.3699972971779754e-18
198.7669	2.6487097654623993e-18
198.76786	2.7898691422358565e-18
198.76881	2.792312969374493e-18
198.76976	2.7190442385863293e-18
198.77071	2.646888168590703e-18
198.77167	2.6082742449202166e-18
198.77262	2.5745705438522827e-18
198.77357	2.505732662332818e-18
198.77452	2.4037814679211643e-18
198.77548	2.3124028407828336e-18
198.77643	2.2862926024934916e-18
198.77738	2.3609052516406816e-18
198.77834	2.5407952762868356e-18
198.77929	2.773226668297075e-18
198.78024	2.9587414594344223e-18
198.78119	2.994235034681481e-18
198.78215	2.9163320724745147e-18
198.7831	2.7603783823187348e-18
198.78405	2.5718216761715805e-18
198.785	2.401367254378327e-18
198.81454	4.106623852514513e-18
198.81549	3.794087213807947e-18
198.81645	3.5598288231150295e-18
198.8174	3.4508381029021304e-18
198.81835	3.512758104316921e-18
198.81931	3.801999740202014e-18
198.82026	4.357577553613107e-18
198.82121	4.8694600941037925e-18
198.83837	5.474105537876547e-18
198.84313	4.975701174351244e-18
198.84409	4.547665126271563e-18
198.90034	2.8298672561579542e-18
198.9013	2.906535925748979e-18
198.90225	3.2403214456523122e-18
198.9032	3.869962006819251e-18
198.9156	4.0848449219644845e-18
198.91656	4.156049360609834e-18
198.91751	4.566899407999776e-18
198.92133	4.727746763410939e-18
198.92228	4.507408134891161e-18
198.92324	4.477740871800871e-18
198.9261	3.842704756790413e-18
198.92705	3.5974064388830466e-18
198.92801	3.524819935172965e-18
198.92896	3.672904532462937e-18
198.99767	4.678325083843899e-18
198.99863	4.110313609023881e-18
198.99958	3.767188286497118e-18
199.00054	3.633753016571485e-18
199.00149	3.647656858989042e-18
199.00245	3.724050247978623e-18
199.0034	3.826170973656035e-18
199.01295	3.4783604955974335e-18
199.01391	3.410406713930581e-18
199.01486	3.621136220234552e-18
199.01963	5.492801474838629e-18
199.02059	4.8322257703836995e-18
199.04447	4.488401275085937e-18
199.04542	4.278922036888015e-18
199.04638	4.077459922104566e-18
199.04733	4.010244402723705e-18
199.04829	4.080672977661123e-18
199.04924	4.290584159743172e-18
199.0502	4.6354529693134875e-18
199.10084	6.374621829511736e-18
199.13716	5.819977514466487e-18
199.16776	4.9858772098728464e-18
199.16871	4.9364639068414025e-18
199.17636	5.519306498644729e-18
199.17732	5.014961316954028e-18
199.18784	4.715490377482261e-18
199.1888	4.4397348729403636e-18
199.18975	4.215163713863087e-18
199.23185	4.6262967976665714e-18
199.23281	3.905747427875001e-18
199.23376	3.6940634289999774e-18
199.23472	3.9760006384547486e-18
199.23568	4.790118372672085e-18
199.23759	5.122866218116729e-18
199.23855	4.409101297359051e-18
199.23951	4.224054718994069e-18
199.24046	4.527718193534572e-18
199.26152	5.057759662702042e-18
199.26248	5.100159256134767e-18
199.30844	4.644881676893005e-18
199.30939	4.579468496855473e-18
199.31035	4.67426681288235e-18
199.31131	4.9910363030076775e-18
199.31514	5.306714417055273e-18
199.3161	5.168859999311549e-18
199.36016	5.845975798326098e-18
199.38508	4.162982605562521e-18
199.38604	3.9965628169697e-18
199.387	4.036540953541418e-18
199.38796	4.309459819275736e-18
199.39083	4.6336216923570735e-18
199.39179	4.234940227131398e-18
199.39275	4.006346093001416e-18
199.39371	3.98907970046757e-18
199.39467	4.1919222327707466e-18
199.40617	4.278275572071542e-18
199.40713	4.0519012666980566e-18
199.40809	4.017436870673946e-18
199.40904	4.119488750685373e-18
199.41	4.2433313043282744e-18
199.41096	4.26559643894138e-18
199.41192	4.355453254346857e-18
199.41288	4.661080039518601e-18
199.41384	4.9987691353201285e-18
199.4148	5.149177335423497e-18
199.41575	5.516741260134293e-18
199.42726	4.7598763968076655e-18
199.42822	4.7061642007924535e-18
199.44452	5.122608363675041e-18
199.44932	4.704219617375732e-18
199.46178	5.3320002131796e-18
199.46274	4.876292230351589e-18
199.4637	4.2723507916518175e-18
199.46466	3.8791800763010695e-18
199.46562	3.7950276118033085e-18
199.46658	4.009509943717762e-18
199.46754	4.53572322588565e-18
199.47233	5.2476353849489165e-18
199.47329	4.9675450541754945e-18
199.48577	3.859852550327324e-18
199.48672	3.927848635945479e-18
199.48768	3.9834485278675755e-18
199.48864	4.0988739882790386e-18
199.4896	4.336852135442544e-18
199.49056	4.57754617591964e-18
199.49152	4.613286373164173e-18
199.49248	4.399831094451039e-18
199.49344	4.090947683868996e-18
199.4944	3.882671785624756e-18
199.49824	4.016105202099724e-18
199.4992	4.089846996529168e-18
199.50016	4.379696750485407e-18
199.50112	4.9311786682391505e-18
199.50208	5.7225440312068184e-18
199.52223	4.991412125181896e-18
199.52319	4.150436949442275e-18
199.52415	3.637871059844536e-18
199.52511	3.373242735076188e-18
199.52607	3.3641315071583936e-18
199.52703	3.596804759460401e-18
199.52799	4.038962558029806e-18
199.54815	4.653060437456036e-18
199.54911	4.2362512384060765e-18
199.55007	3.949744968927739e-18
199.55103	3.8806095399932834e-18
199.55199	4.058248516673722e-18
199.55295	4.4642482221150524e-18
199.55391	4.938430969741736e-18
199.55775	4.840586781930838e-18
199.55871	4.435135951882306e-18
199.55967	4.034026618657663e-18
199.56063	3.7574990130838304e-18
199.56159	3.6616521051905964e-18
199.56255	3.7636681991966204e-18
199.56351	4.041945232883156e-18
199.56447	4.426946878565262e-18
199.56543	4.782809198126964e-18
199.56639	5.004651976202159e-18
199.56735	5.043489672909216e-18
199.56831	4.873394654612543e-18
199.56927	4.5601711258719465e-18
199.57023	4.2667880324244935e-18
199.57119	4.076186994108589e-18
199.57215	4.019656561921722e-18
199.57311	4.048274269843478e-18
199.57407	4.1427860104054466e-18
199.57503	4.258336967621644e-18
199.57599	4.371157978481765e-18
199.57695	4.548519856508298e-18
199.58367	4.331461446619854e-18
199.58463	4.286448629191639e-18
199.58559	4.002504505881731e-18
199.58655	3.596623191674214e-18
199.58751	3.230942334799606e-18
199.58847	3.0238907826737736e-18
199.58943	3.0191917331297287e-18
199.59039	3.2344388198150135e-18
199.59135	3.575770063161306e-18
199.59231	3.938667506959431e-18
199.59327	4.196124820853872e-18
199.59424	4.305803717949895e-18
199.5952	4.330514623461185e-18
199.59616	4.384167249369875e-18
199.59808	4.577088652510485e-18
199.59904	4.625294771969004e-18
199.6	4.53154970218195e-18
199.60096	4.303027531120537e-18
199.60192	4.0224993499102335e-18
199.60288	3.825762312929116e-18
199.60384	3.809847384161822e-18
199.6048	4.0337277144066155e-18
199.61633	3.9328826118298904e-18
199.61729	3.613457156251886e-18
199.61825	3.4025795998446737e-18
199.61921	3.2683482219157977e-18
199.62017	3.168628364097572e-18
199.62113	3.138893335858032e-18
199.62209	3.2835458934647644e-18
199.62305	3.67734565776108e-18
199.63843	4.231377551768516e-18
199.63939	3.818823961075032e-18
199.64035	3.792065812589913e-18
199.64131	4.051606719127611e-18
199.64227	4.4897792063645514e-18
199.64323	4.943169691343878e-18
199.64419	5.320312296917805e-18
199.64515	5.621646702339238e-18
199.64803	5.456729223360927e-18
199.649	5.105856480413604e-18
199.65284	4.361636921571535e-18
199.6538	4.55272522321948e-18
199.65476	4.9359800588166235e-18
199.67302	6.031855240385392e-18
199.67398	5.843250510049933e-18
199.67783	4.567539928272864e-18
199.67879	4.3493967922629955e-18
199.67975	4.1203254486126864e-18
199.68071	3.944952709534432e-18
199.68167	3.844847970287098e-18
199.68648	4.5502613572699e-18
