Wavelength	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6
190.03649	0.000644141000 	0.000397751000 	0.000362062000 	0.000284991000 	0.000179997000 	0.000708471000 
190.03736	0.000673489000 	0.000462438000 	0.000454214000 	0.000246128000 	0.000196353000 	0.000722311000 
190.03823	0.000735208000 	0.000523008000 	0.000519760000 	0.000253487000 	0.000216382000 	0.000687499000 
190.0391	0.000795676000 	0.000537517000 	0.000550132000 	0.000309885000 	0.000227384000 	0.000619721000 
190.03998	0.000820570000 	0.000509933000 	0.000542221000 	0.000369692000 	0.000243545000 	0.000548112000 
190.04085	0.000811328000 	0.000481460000 	0.000496359000 	0.000416856000 	0.000260973000 	0.000501137000 
190.04172	0.000787026000 	0.000494708000 	0.000429997000 	0.000458787000 	0.000257985000 	0.000506018000 
190.04259	0.000761299000 	0.000557257000 	0.000382201000 	0.000485332000 	0.000237571000 	0.000543501000 
190.04346	0.000735108000 	0.000635805000 	0.000401311000 	0.000475660000 	0.000250540000 	0.000572092000 
190.04433	0.000704326000 	0.000682796000 	0.000491138000 	0.000426669000 	0.000266617000 	0.000573695000 
190.0452	0.000668026000 	0.000671900000 	0.000576675000 	0.000358104000 	0.000276639000 	0.000550186000 
190.04607	0.000628419000 	0.000614826000 	0.000601282000 	0.000357898000 	0.000309805000 	0.000511038000 
190.04694	0.000595493000 	0.000550893000 	0.000557941000 	0.000384252000 	0.000393700000 	0.000475663000 
190.04781	0.000594441000 	0.000520760000 	0.000474415000 	0.000350775000 	0.000430129000 	0.000475487000 
190.04868	0.000648537000 	0.000540566000 	0.000391078000 	0.000292334000 	0.000416343000 	0.000519460000 
190.04955	0.000738466000 	0.000591305000 	0.000340723000 	0.000291644000 	0.000371960000 	0.000580173000 
190.05042	0.000820804000 	0.000639968000 	0.000330519000 	0.000314295000 	0.000325733000 	0.000629109000 
190.05129	0.000866992000 	0.000668823000 	0.000340105000 	0.000314286000 	0.000302414000 	0.000650639000 
190.05217	0.000874841000 	0.000687391000 	0.000356360000 	0.000282326000 	0.000296179000 	0.000642151000 
190.05304	0.000861927000 	0.000717080000 	0.000391510000 	0.000224901000 	0.000271379000 	0.000613364000 
190.05391	0.000849931000 	0.000752019000 	0.000463006000 	0.000165939000 	0.000216686000 	0.000577674000 
190.05478	0.000852037000 	0.000771776000 	0.000564552000 	0.000150467000 	0.000173643000 	0.000541218000 
190.05565	0.000868299000 	0.000777004000 	0.000667210000 	0.000187093000 	0.000203409000 	0.000510929000 
190.05652	0.000886601000 	0.000789556000 	0.000739321000 	0.000232605000 	0.000261393000 	0.000491716000 
190.05739	0.000889779000 	0.000827808000 	0.000762733000 	0.000257708000 	0.000293123000 	0.000482487000 
190.05826	0.000868653000 	0.000883129000 	0.000746008000 	0.000280559000 	0.000290815000 	0.000487733000 
190.05913	0.000830630000 	0.000922649000 	0.000711899000 	0.000358303000 	0.000273207000 	0.000505804000 
190.06	0.000795310000 	0.000912851000 	0.000668846000 	0.000464502000 	0.000257821000 	0.000515465000 
190.06087	0.000778640000 	0.000843413000 	0.000624015000 	0.000550706000 	0.000243654000 	0.000518519000 
190.06174	0.000775824000 	0.000733577000 	0.000604085000 	0.000591070000 	0.000232024000 	0.000524104000 
190.06262	0.000762178000 	0.000614958000 	0.000614224000 	0.000583287000 	0.000215746000 	0.000522969000 
190.06349	0.000716571000 	0.000511216000 	0.000606614000 	0.000548556000 	0.000169619000 	0.000499892000 
190.06436	0.000642168000 	0.000440845000 	0.000537626000 	0.000520720000 	0.000110694000 	0.000455366000 
190.06523	0.000563972000 	0.000423596000 	0.000421059000 	0.000521475000 	0.000087392600 	0.000416242000 
190.0661	0.000507713000 	0.000448445000 	0.000324268000 	0.000542111000 	0.000107654000 	0.000416537000 
190.06697	0.000486019000 	0.000477510000 	0.000316650000 	0.000551271000 	0.000153621000 	0.000445795000 
190.06784	0.000504751000 	0.000491046000 	0.000406675000 	0.000516740000 	0.000217125000 	0.000460482000 
190.06871	0.000560503000 	0.000487219000 	0.000561329000 	0.000432184000 	0.000287822000 	0.000447423000 
190.06958	0.000629789000 	0.000473875000 	0.000719466000 	0.000332587000 	0.000348342000 	0.000426119000 
190.07045	0.000680843000 	0.000463236000 	0.000813566000 	0.000280485000 	0.000389952000 	0.000401739000 
190.07133	0.000695018000 	0.000466322000 	0.000808129000 	0.000314600000 	0.000415269000 	0.000365488000 
190.0722	0.000675598000 	0.000487237000 	0.000717429000 	0.000408617000 	0.000421932000 	0.000326095000 
190.07307	0.000645724000 	0.000517941000 	0.000589082000 	0.000519029000 	0.000388996000 	0.000301601000 
190.07394	0.000633896000 	0.000543164000 	0.000474672000 	0.000602617000 	0.000315103000 	0.000323459000 
190.07481	0.000650732000 	0.000557224000 	0.000411475000 	0.000621583000 	0.000241052000 	0.000323832000 
190.07568	0.000683552000 	0.000568318000 	0.000403014000 	0.000562991000 	0.000214506000 	0.000350173000 
190.07655	0.000713574000 	0.000580170000 	0.000429800000 	0.000446914000 	0.000220779000 	0.000403941000 
190.07742	0.000732647000 	0.000581957000 	0.000468458000 	0.000318995000 	0.000229427000 	0.000446775000 
190.07829	0.000744076000 	0.000562713000 	0.000494843000 	0.000236418000 	0.000234402000 	0.000475434000 
190.07916	0.000754094000 	0.000536908000 	0.000496488000 	0.000231941000 	0.000233484000 	0.000509318000 
190.08004	0.000766416000 	0.000544552000 	0.000477876000 	0.000256270000 	0.000210820000 	0.000561006000 
190.08091	0.000779866000 	0.000600495000 	0.000451734000 	0.000279181000 	0.000170395000 	0.000623753000 
190.08178	0.000791521000 	0.000673877000 	0.000431728000 	0.000301407000 	0.000150658000 	0.000678357000 
190.08265	0.000802513000 	0.000721199000 	0.000429769000 	0.000338320000 	0.000213390000 	0.000707439000 
190.08352	0.000814398000 	0.000717152000 	0.000435896000 	0.000389321000 	0.000317414000 	0.000701422000 
190.08439	0.000824554000 	0.000668139000 	0.000424820000 	0.000431660000 	0.000384518000 	0.000654786000 
190.08526	0.000833621000 	0.000604642000 	0.000391888000 	0.000447008000 	0.000378614000 	0.000569934000 
190.08613	0.000850539000 	0.000554114000 	0.000356470000 	0.000434779000 	0.000319721000 	0.000468458000 
190.087	0.000884188000 	0.000522473000 	0.000337324000 	0.000403193000 	0.000268544000 	0.000388595000 
190.08788	0.000933276000 	0.000502452000 	0.000338658000 	0.000357352000 	0.000261844000 	0.000346579000 
190.08875	0.000985168000 	0.000486915000 	0.000372825000 	0.000306458000 	0.000288828000 	0.000319222000 
190.08962	0.001020000000 	0.000476108000 	0.000429773000 	0.000266398000 	0.000317349000 	0.000290845000 
190.09049	0.001030000000 	0.000477198000 	0.000482247000 	0.000253966000 	0.000324411000 	0.000273173000 
190.09136	0.000988292000 	0.000491836000 	0.000511569000 	0.000276462000 	0.000302180000 	0.000276016000 
190.09223	0.000911689000 	0.000502418000 	0.000516383000 	0.000325106000 	0.000275048000 	0.000294136000 
190.0931	0.000808622000 	0.000490329000 	0.000511594000 	0.000376803000 	0.000253371000 	0.000312999000 
190.09397	0.000701131000 	0.000465797000 	0.000515140000 	0.000401622000 	0.000221944000 	0.000329131000 
190.09484	0.000619046000 	0.000470651000 	0.000520112000 	0.000387219000 	0.000179121000 	0.000347840000 
190.09572	0.000591333000 	0.000532585000 	0.000498105000 	0.000354739000 	0.000127609000 	0.000373291000 
190.09659	0.000620301000 	0.000628480000 	0.000440410000 	0.000337982000 	0.000076485800 	0.000405706000 
190.09746	0.000683357000 	0.000718934000 	0.000365594000 	0.000346278000 	0.000110799000 	0.000436124000 
190.09833	0.000759311000 	0.000781308000 	0.000302628000 	0.000363594000 	0.000192668000 	0.000455068000 
190.0992	0.000830992000 	0.000807222000 	0.000277483000 	0.000374419000 	0.000288149000 	0.000469861000 
190.10007	0.000884441000 	0.000793445000 	0.000294227000 	0.000370883000 	0.000381301000 	0.000499007000 
190.10094	0.000914077000 	0.000743401000 	0.000327074000 	0.000349902000 	0.000459798000 	0.000547539000 
190.10181	0.000920699000 	0.000669740000 	0.000345959000 	0.000322763000 	0.000513485000 	0.000598907000 
190.10269	0.000903632000 	0.000591224000 	0.000339091000 	0.000306623000 	0.000532332000 	0.000628545000 
190.10356	0.000857044000 	0.000527082000 	0.000328453000 	0.000320337000 	0.000505596000 	0.000622078000 
190.10443	0.000774432000 	0.000491961000 	0.000354584000 	0.000376080000 	0.000430201000 	0.000587172000 
190.1053	0.000654345000 	0.000487540000 	0.000424476000 	0.000463042000 	0.000318294000 	0.000548905000 
190.10617	0.000505342000 	0.000493526000 	0.000505656000 	0.000552503000 	0.000193546000 	0.000530512000 
190.10704	0.000370813000 	0.000479004000 	0.000559281000 	0.000613288000 	0.000116019000 	0.000544055000 
190.10791	0.000323156000 	0.000425402000 	0.000572033000 	0.000622696000 	0.000173225000 	0.000591148000 
190.10878	0.000330170000 	0.000335564000 	0.000564154000 	0.000573087000 	0.000252611000 	0.000657254000 
190.10966	0.000383552000 	0.000229730000 	0.000561057000 	0.000475450000 	0.000337328000 	0.000714840000 
190.11053	0.000483758000 	0.000184728000 	0.000559437000 	0.000358125000 	0.000422962000 	0.000739293000 
190.1114	0.000617312000 	0.000195419000 	0.000540665000 	0.000262590000 	0.000493318000 	0.000719320000 
190.11227	0.000736365000 	0.000273396000 	0.000510098000 	0.000230627000 	0.000521834000 	0.000657775000 
190.11314	0.000796360000 	0.000382397000 	0.000505168000 	0.000261853000 	0.000488270000 	0.000574609000 
190.11401	0.000790050000 	0.000493077000 	0.000554415000 	0.000315128000 	0.000396840000 	0.000504868000 
190.11488	0.000746393000 	0.000585368000 	0.000643201000 	0.000356572000 	0.000280594000 	0.000465747000 
190.11576	0.000708741000 	0.000643309000 	0.000739568000 	0.000371296000 	0.000187095000 	0.000438995000 
190.11663	0.000702708000 	0.000667252000 	0.000807734000 	0.000375066000 	0.000141776000 	0.000423579000 
190.1175	0.000724315000 	0.000673985000 	0.000813622000 	0.000402111000 	0.000140769000 	0.000439870000 
190.11837	0.000766267000 	0.000680651000 	0.000746467000 	0.000436406000 	0.000180819000 	0.000470618000 
190.11924	0.000813010000 	0.000690745000 	0.000629703000 	0.000442613000 	0.000247495000 	0.000504869000 
190.12011	0.000835515000 	0.000697439000 	0.000511193000 	0.000407449000 	0.000308626000 	0.000525585000 
190.12098	0.000820153000 	0.000695712000 	0.000438816000 	0.000393859000 	0.000335130000 	0.000526167000 
190.12185	0.000778640000 	0.000687014000 	0.000430180000 	0.000449193000 	0.000321671000 	0.000521993000 
190.12273	0.000728479000 	0.000672327000 	0.000479834000 	0.000458715000 	0.000287785000 	0.000532642000 
190.1236	0.000682118000 	0.000643560000 	0.000555413000 	0.000418164000 	0.000265376000 	0.000559058000 
190.12447	0.000648602000 	0.000597136000 	0.000621339000 	0.000359233000 	0.000264986000 	0.000569076000 
190.12534	0.000631655000 	0.000555679000 	0.000660210000 	0.000385514000 	0.000262168000 	0.000551495000 
190.12621	0.000628758000 	0.000535034000 	0.000666082000 	0.000450989000 	0.000259462000 	0.000541305000 
190.12708	0.000634916000 	0.000529642000 	0.000634648000 	0.000491793000 	0.000300746000 	0.000565949000 
190.12796	0.000648088000 	0.000541636000 	0.000564913000 	0.000493914000 	0.000314486000 	0.000615257000 
190.12883	0.000669661000 	0.000576410000 	0.000473201000 	0.000464611000 	0.000281838000 	0.000666251000 
190.1297	0.000697812000 	0.000625476000 	0.000391476000 	0.000429020000 	0.000215502000 	0.000701529000 
190.13057	0.000724585000 	0.000672196000 	0.000344367000 	0.000412994000 	0.000155831000 	0.000708870000 
190.13144	0.000744150000 	0.000706655000 	0.000334100000 	0.000389996000 	0.000188047000 	0.000678173000 
190.13231	0.000760079000 	0.000722243000 	0.000349577000 	0.000318944000 	0.000259345000 	0.000608263000 
190.13318	0.000777590000 	0.000716640000 	0.000376324000 	0.000213310000 	0.000302695000 	0.000511207000 
190.13406	0.000791138000 	0.000703526000 	0.000402681000 	0.000164827000 	0.000294026000 	0.000405502000 
190.13493	0.000787093000 	0.000688830000 	0.000425767000 	0.000181737000 	0.000239304000 	0.000346056000 
190.1358	0.000756690000 	0.000646754000 	0.000450894000 	0.000196739000 	0.000160669000 	0.000257610000 
190.13667	0.000707044000 	0.000562548000 	0.000482830000 	0.000210480000 	0.000097563300 	0.000164083000 
190.13754	0.000663226000 	0.000461015000 	0.000512990000 	0.000238858000 	0.000126500000 	0.000171522000 
190.13841	0.000649976000 	0.000389934000 	0.000531441000 	0.000257550000 	0.000184891000 	0.000223331000 
190.13929	0.000664120000 	0.000379467000 	0.000546316000 	0.000250886000 	0.000254534000 	0.000264930000 
190.14016	0.000689376000 	0.000416576000 	0.000571060000 	0.000219277000 	0.000320374000 	0.000323349000 
190.14103	0.000723381000 	0.000472350000 	0.000599022000 	0.000178887000 	0.000376729000 	0.000398390000 
190.1419	0.000769538000 	0.000507269000 	0.000607075000 	0.000229298000 	0.000417853000 	0.000442868000 
190.14277	0.000820330000 	0.000495016000 	0.000577685000 	0.000342569000 	0.000439595000 	0.000437859000 
190.14364	0.000858749000 	0.000443143000 	0.000509337000 	0.000458863000 	0.000443494000 	0.000400280000 
190.14451	0.000871731000 	0.000388608000 	0.000417562000 	0.000544440000 	0.000422435000 	0.000356827000 
190.14539	0.000861726000 	0.000365815000 	0.000332989000 	0.000579468000 	0.000372072000 	0.000319575000 
190.14626	0.000846422000 	0.000330309000 	0.000292825000 	0.000570023000 	0.000339070000 	0.000284384000 
190.14713	0.000842682000 	0.000300627000 	0.000309585000 	0.000540669000 	0.000310521000 	0.000248136000 
190.148	0.000850579000 	0.000369822000 	0.000342589000 	0.000513820000 	0.000258797000 	0.000282911000 
190.14887	0.000859573000 	0.000489778000 	0.000342203000 	0.000496927000 	0.000202549000 	0.000351110000 
190.14974	0.000866350000 	0.000599284000 	0.000300081000 	0.000479365000 	0.000157477000 	0.000409122000 
190.15062	0.000874910000 	0.000670146000 	0.000262104000 	0.000438777000 	0.000174315000 	0.000448418000 
190.15149	0.000884247000 	0.000694409000 	0.000257354000 	0.000351248000 	0.000223992000 	0.000471122000 
190.15236	0.000885871000 	0.000678651000 	0.000260959000 	0.000216615000 	0.000277634000 	0.000483071000 
190.15323	0.000871663000 	0.000638296000 	0.000273445000 	0.000149559000 	0.000321541000 	0.000486009000 
190.1541	0.000842458000 	0.000588188000 	0.000302959000 	0.000151570000 	0.000346917000 	0.000473707000 
190.15498	0.000808190000 	0.000540041000 	0.000344286000 	0.000265539000 	0.000358637000 	0.000433330000 
190.15585	0.000774496000 	0.000503409000 	0.000384680000 	0.000306401000 	0.000365745000 	0.000360321000 
190.15672	0.000731052000 	0.000475957000 	0.000403211000 	0.000282816000 	0.000375026000 	0.000287267000 
190.15759	0.000663931000 	0.000445218000 	0.000380748000 	0.000222899000 	0.000387113000 	0.000268718000 
190.15846	0.000577668000 	0.000410862000 	0.000316889000 	0.000163822000 	0.000391691000 	0.000309709000 
190.15933	0.000500242000 	0.000390073000 	0.000227095000 	0.000134963000 	0.000373114000 	0.000385011000 
190.16021	0.000463115000 	0.000398899000 	0.000138283000 	0.000135805000 	0.000323282000 	0.000432858000 
190.16108	0.000438655000 	0.000436171000 	0.000111651000 	0.000167086000 	0.000270732000 	0.000436959000 
190.16195	0.000399101000 	0.000493830000 	0.000204453000 	0.000227690000 	0.000251943000 	0.000420524000 
190.16282	0.000363648000 	0.000569805000 	0.000266226000 	0.000323917000 	0.000205889000 	0.000406304000 
190.16369	0.000358931000 	0.000661746000 	0.000259041000 	0.000417104000 	0.000159249000 	0.000397156000 
190.16456	0.000383581000 	0.000752593000 	0.000204289000 	0.000482105000 	0.000178323000 	0.000398090000 
190.16544	0.000413127000 	0.000810352000 	0.000242672000 	0.000515506000 	0.000188145000 	0.000422503000 
190.16631	0.000439087000 	0.000805538000 	0.000358081000 	0.000513835000 	0.000177239000 	0.000486128000 
190.16718	0.000482456000 	0.000732100000 	0.000452834000 	0.000464970000 	0.000166370000 	0.000587096000 
190.16805	0.000554935000 	0.000614931000 	0.000466614000 	0.000371246000 	0.000187638000 	0.000699866000 
190.16892	0.000630767000 	0.000495531000 	0.000403236000 	0.000279579000 	0.000234604000 	0.000787906000 
190.1698	0.000675855000 	0.000406931000 	0.000310808000 	0.000214012000 	0.000287673000 	0.000817832000 
190.17067	0.000677530000 	0.000361785000 	0.000235614000 	0.000192020000 	0.000323243000 	0.000773377000 
190.17154	0.000651225000 	0.000366218000 	0.000209532000 	0.000178803000 	0.000324766000 	0.000663244000 
190.17241	0.000623119000 	0.000426226000 	0.000248896000 	0.000143687000 	0.000290643000 	0.000520367000 
190.17328	0.000610780000 	0.000479764000 	0.000318037000 	0.000199376000 	0.000241069000 	0.000398797000 
190.17416	0.000622102000 	0.000479882000 	0.000400662000 	0.000307190000 	0.000219053000 	0.000343299000 
190.17503	0.000653870000 	0.000434285000 	0.000475591000 	0.000382910000 	0.000242637000 	0.000319215000 
190.1759	0.000683604000 	0.000384060000 	0.000514735000 	0.000421240000 	0.000286382000 	0.000309439000 
190.17677	0.000685214000 	0.000367865000 	0.000509506000 	0.000427697000 	0.000331719000 	0.000329700000 
190.17764	0.000654386000 	0.000377189000 	0.000483513000 	0.000404031000 	0.000369899000 	0.000361715000 
190.17852	0.000611670000 	0.000384368000 	0.000471877000 	0.000354795000 	0.000388572000 	0.000387014000 
190.17939	0.000584222000 	0.000372383000 	0.000483279000 	0.000303397000 	0.000373501000 	0.000410722000 
190.18026	0.000585016000 	0.000340420000 	0.000499930000 	0.000269812000 	0.000318512000 	0.000437435000 
190.18113	0.000605472000 	0.000304547000 	0.000500883000 	0.000244714000 	0.000233715000 	0.000470141000 
190.182	0.000625571000 	0.000305607000 	0.000478110000 	0.000215172000 	0.000143367000 	0.000508096000 
190.18287	0.000631041000 	0.000343560000 	0.000442693000 	0.000232266000 	0.000094698700 	0.000534677000 
190.18375	0.000622738000 	0.000396585000 	0.000416960000 	0.000295934000 	0.000054952900 	0.000531956000 
190.18462	0.000613831000 	0.000454518000 	0.000405617000 	0.000332921000 	0.000063761500 	0.000502638000 
190.18549	0.000621861000 	0.000505180000 	0.000390002000 	0.000340315000 	0.000168039000 	0.000465889000 
190.18636	0.000649391000 	0.000532664000 	0.000359651000 	0.000331969000 	0.000270806000 	0.000440714000 
190.18724	0.000675510000 	0.000527769000 	0.000313042000 	0.000327863000 	0.000331809000 	0.000431002000 
190.18811	0.000687488000 	0.000505182000 	0.000276310000 	0.000340371000 	0.000334141000 	0.000424312000 
190.18898	0.000695690000 	0.000488446000 	0.000321159000 	0.000367771000 	0.000288516000 	0.000453271000 
190.18985	0.000716768000 	0.000478480000 	0.000387745000 	0.000398285000 	0.000225301000 	0.000532101000 
190.19072	0.000749900000 	0.000484237000 	0.000421949000 	0.000412436000 	0.000184095000 	0.000572849000 
190.1916	0.000772604000 	0.000515493000 	0.000393225000 	0.000393753000 	0.000219766000 	0.000580390000 
190.19247	0.000760145000 	0.000549530000 	0.000307844000 	0.000348695000 	0.000278706000 	0.000577098000 
190.19334	0.000709345000 	0.000555042000 	0.000212093000 	0.000323603000 	0.000333116000 	0.000575403000 
190.19421	0.000647495000 	0.000530545000 	0.000159075000 	0.000369364000 	0.000365681000 	0.000567160000 
190.19508	0.000612783000 	0.000502743000 	0.000209947000 	0.000424298000 	0.000365952000 	0.000533031000 
190.19596	0.000615710000 	0.000488799000 	0.000329412000 	0.000416063000 	0.000336856000 	0.000460548000 
190.19683	0.000630221000 	0.000479007000 	0.000459667000 	0.000331462000 	0.000294559000 	0.000355927000 
190.1977	0.000625471000 	0.000462386000 	0.000570358000 	0.000229376000 	0.000259731000 	0.000248876000 
190.19857	0.000587450000 	0.000450722000 	0.000614707000 	0.000242299000 	0.000248173000 	0.000219155000 
190.19944	0.000526481000 	0.000465324000 	0.000571310000 	0.000266631000 	0.000295343000 	0.000231395000 
190.20032	0.000479222000 	0.000503616000 	0.000458269000 	0.000289661000 	0.000358138000 	0.000239080000 
190.20119	0.000482614000 	0.000535607000 	0.000330525000 	0.000311769000 	0.000360702000 	0.000224444000 
190.20206	0.000528338000 	0.000535216000 	0.000254972000 	0.000333916000 	0.000294118000 	0.000202185000 
190.20293	0.000577495000 	0.000501458000 	0.000228092000 	0.000348102000 	0.000190873000 	0.000245090000 
190.20381	0.000606360000 	0.000450922000 	0.000216395000 	0.000345711000 	0.000164144000 	0.000341388000 
190.20468	0.000616089000 	0.000389751000 	0.000234923000 	0.000325998000 	0.000161869000 	0.000440362000 
190.20555	0.000620556000 	0.000321095000 	0.000285076000 	0.000297045000 	0.000145532000 	0.000519332000 
190.20642	0.000637646000 	0.000272880000 	0.000335862000 	0.000276290000 	0.000197445000 	0.000583494000 
190.20729	0.000677849000 	0.000339152000 	0.000366238000 	0.000297032000 	0.000251691000 	0.000645751000 
190.20817	0.000725590000 	0.000455268000 	0.000372670000 	0.000378936000 	0.000280835000 	0.000718467000 
190.20904	0.000750338000 	0.000552633000 	0.000367685000 	0.000470178000 	0.000277244000 	0.000803212000 
190.20991	0.000733381000 	0.000600139000 	0.000371681000 	0.000527956000 	0.000239376000 	0.000884492000 
190.21078	0.000680741000 	0.000592622000 	0.000396027000 	0.000544115000 	0.000174970000 	0.000934250000 
190.21166	0.000616515000 	0.000546704000 	0.000435449000 	0.000520163000 	0.000105792000 	0.000930877000 
190.21253	0.000565089000 	0.000485243000 	0.000475954000 	0.000459917000 	0.000083133700 	0.000875497000 
190.2134	0.000539655000 	0.000428181000 	0.000505323000 	0.000376923000 	0.000137076000 	0.000788156000 
190.21427	0.000539775000 	0.000385010000 	0.000520078000 	0.000283381000 	0.000204081000 	0.000692829000 
190.21514	0.000554092000 	0.000335604000 	0.000527808000 	0.000217358000 	0.000248751000 	0.000606505000 
190.21602	0.000573081000 	0.000267091000 	0.000540516000 	0.000294078000 	0.000255163000 	0.000537305000 
190.21689	0.000590566000 	0.000208122000 	0.000563430000 	0.000346640000 	0.000224688000 	0.000488566000 
190.21776	0.000594541000 	0.000226815000 	0.000595029000 	0.000363008000 	0.000243365000 	0.000462850000 
190.21863	0.000576170000 	0.000332846000 	0.000634443000 	0.000346550000 	0.000299613000 	0.000465080000 
190.21951	0.000543901000 	0.000463159000 	0.000676888000 	0.000329749000 	0.000334537000 	0.000493149000 
190.22038	0.000525065000 	0.000571354000 	0.000703214000 	0.000332032000 	0.000359243000 	0.000532528000 
190.22125	0.000547367000 	0.000640769000 	0.000689680000 	0.000318156000 	0.000394102000 	0.000569057000 
190.22212	0.000613984000 	0.000677271000 	0.000629602000 	0.000277715000 	0.000437446000 	0.000583073000 
190.223	0.000695083000 	0.000681210000 	0.000543989000 	0.000226971000 	0.000462127000 	0.000550065000 
190.22387	0.000753037000 	0.000645124000 	0.000470613000 	0.000188106000 	0.000444416000 	0.000465919000 
190.22474	0.000779856000 	0.000574946000 	0.000424165000 	0.000167898000 	0.000380356000 	0.000374570000 
190.22561	0.000792939000 	0.000489922000 	0.000392635000 	0.000148346000 	0.000280924000 	0.000334063000 
190.22648	0.000799398000 	0.000413483000 	0.000379492000 	0.000193091000 	0.000165733000 	0.000335520000 
190.22736	0.000786227000 	0.000361401000 	0.000403677000 	0.000234607000 	0.000111287000 	0.000331338000 
190.22823	0.000743782000 	0.000339185000 	0.000456361000 	0.000275664000 	0.000160462000 	0.000298938000 
